noise_level,seed,strategy,site_id,qwk,accuracy,macro_f1,support
0.35,42,cross_site_blend_50,3,0.7768631324772253,0.5657894736842105,0.5521346469622331,76
0.35,42,cross_site_blend_50,4,0.6292464217968615,0.4533333333333333,0.44708852450231756,75
0.35,42,fedavg,0,0.6396782841823057,0.44074074074074077,0.41268696089741375,270
0.35,42,fedavg,1,0.5697865353037768,0.43333333333333335,0.4025822433761219,90
0.35,42,fedavg,2,0.6854700854700855,0.5333333333333333,0.5140889740315027,90
0.35,42,fedavg,3,0.755133245958934,0.6052631578947368,0.5973193473193473,76
0.35,42,fedavg,4,0.6376811594202899,0.4,0.39029914529914533,75
0.35,42,ordinal_harm_blend_50,0,0.6740209597352453,0.42962962962962964,0.3988089160785639,270
0.35,42,ordinal_harm_blend_50,1,0.5868465430016863,0.4111111111111111,0.39322592322798894,90
0.35,42,ordinal_harm_blend_50,2,0.6243654822335025,0.4888888888888889,0.46521476357514224,90
0.35,42,ordinal_harm_blend_50,3,0.797124431758114,0.5921052631578947,0.5773081201334817,76
0.35,42,ordinal_harm_blend_50,4,0.6670017592359889,0.49333333333333335,0.48797981961400255,75
0.35,99,adaptive_ordinal_harm,0,0.5671826625386998,0.37037037037037035,0.36284762766090095,270
0.35,99,adaptive_ordinal_harm,1,0.6195462478184992,0.4777777777777778,0.4799590206452951,90
0.35,99,adaptive_ordinal_harm,2,0.5788497217068646,0.4888888888888889,0.4861397678764197,90
0.35,99,adaptive_ordinal_harm,3,0.6505251206358218,0.47368421052631576,0.46624352453945717,76
0.35,99,adaptive_ordinal_harm,4,0.49510128027889644,0.37333333333333335,0.368848313938269,75
0.35,99,cross_site_blend_50,0,0.5414492753623188,0.3851851851851852,0.370159751560354,270
0.35,99,cross_site_blend_50,1,0.6497545008183305,0.4222222222222222,0.40762608087169494,90
0.35,99,cross_site_blend_50,2,0.5691202872531418,0.4888888888888889,0.4859566596330271,90
0.35,99,cross_site_blend_50,3,0.6096713021491782,0.4342105263157895,0.4140565317035905,76
0.35,99,cross_site_blend_50,4,0.44625686813186805,0.4,0.3866655893126481,75
0.35,99,fedavg,0,0.5002915451895042,0.362962962962963,0.3521975808989033,270
0.35,99,fedavg,1,0.6256323777403036,0.4222222222222222,0.4117126650459984,90
0.35,99,fedavg,2,0.605584642233857,0.5222222222222223,0.5122402870202326,90
0.35,99,fedavg,3,0.6082273286828068,0.4605263157894737,0.4314083983649201,76
0.35,99,fedavg,4,0.2911791179117912,0.36,0.35140134958975544,75
0.35,99,ordinal_harm_blend_50,0,0.5576804441702652,0.362962962962963,0.3570922602019802,270
0.35,99,ordinal_harm_blend_50,1,0.6256410256410256,0.5,0.5036012021709961,90
0.35,99,ordinal_harm_blend_50,2,0.6048237476808905,0.4777777777777778,0.4746455150028565,90
0.35,99,ordinal_harm_blend_50,3,0.6266815517722579,0.4868421052631579,0.47828498192628627,76
0.35,99,ordinal_harm_blend_50,4,0.4439831563964177,0.38666666666666666,0.38313019416217814,75
0.35,123,adaptive_ordinal_harm,0,0.6342890579286131,0.45925925925925926,0.4462706464059855,270
