dataset,representation,representation_family,fold,neural_seed,confounding_seed,confounding_strength,balanced_accuracy,macro_f1,weighted_f1,n_test,n_test_errors,max_scanner_error_share,recall_Bone,recall_Dermis,recall_Epidermis,recall_Inflamm/Necrosis,recall_SCC,recall_Subcutis,error_rate_cs2,error_rate_gt450,error_rate_nz20,error_rate_nz210,error_rate_p1000,recall_Cartilage
caninescc,original_frozen_features,frozen,0,,2002,severe,0.3297973904888006,0.27370695857442856,0.2694559694226665,720,506,0.2075098814229249,0.2,0.12631578947368421,0.5125,0.225,0.12830188679245283,0.7866666666666666,0.6736111111111112,0.7777777777777778,0.6527777777777778,0.6805555555555556,0.7291666666666666,
caninescc,original_frozen_features,frozen,0,,2003,severe,0.3568593916657472,0.3018221778956176,0.31316279935812447,720,481,0.18503118503118504,0.15555555555555556,0.11578947368421053,0.55,0.35,0.16981132075471697,0.8,0.6527777777777778,0.7152777777777778,0.7083333333333334,0.6458333333333334,0.6180555555555556,
caninescc,original_frozen_features,frozen,0,,2004,severe,0.31016348523299864,0.22713162933889394,0.2761701415444385,720,507,0.21696252465483234,0.08888888888888889,0.17894736842105263,0.4625,0.1875,0.16981132075471697,0.7733333333333333,0.6736111111111112,0.7638888888888888,0.6527777777777778,0.6666666666666666,0.7638888888888888,
caninescc,original_frozen_features,frozen,0,,2005,severe,0.3332377983743426,0.25084507111278753,0.309312270633285,720,485,0.21030927835051547,0.2222222222222222,0.11578947368421053,0.5375,0.1375,0.22641509433962265,0.76,0.625,0.7222222222222222,0.6319444444444444,0.6805555555555556,0.7083333333333334,
caninescc,original_frozen_features,frozen,1,,2001,mild,0.35357512502717986,0.36372481701287024,0.4630992873043003,945,518,0.20270270270270271,0.04,0.208,0.5972602739726027,0.4380952380952381,0.4114285714285714,0.4266666666666667,0.5132275132275133,0.582010582010582,0.5608465608465608,0.5291005291005291,0.5555555555555556,
caninescc,original_frozen_features,frozen,1,,2002,mild,0.3756481843879104,0.38416290512935886,0.47733216903490816,945,500,0.198,0.08,0.224,0.6136986301369863,0.4666666666666667,0.46285714285714286,0.4066666666666667,0.5079365079365079,0.5343915343915344,0.5396825396825397,0.5396825396825397,0.5238095238095238,
caninescc,original_frozen_features,frozen,1,,2003,mild,0.38741900413133296,0.39720939145211637,0.4939346876401722,945,489,0.1983640081799591,0.04,0.24,0.5835616438356165,0.41904761904761906,0.4685714285714286,0.5733333333333334,0.48677248677248675,0.5238095238095238,0.5132275132275133,0.5502645502645502,0.5132275132275133,
caninescc,original_frozen_features,frozen,1,,2004,mild,0.37609915198956295,0.38333536475948443,0.49782407065734746,945,474,0.189873417721519,0.04,0.2,0.6794520547945205,0.4,0.5771428571428572,0.36,0.48677248677248675,0.5502645502645502,0.5026455026455027,0.49206349206349204,0.47619047619047616,
caninescc,original_frozen_features,frozen,1,,2005,mild,0.3797477712546205,0.3883503954174559,0.49949515345039697,945,479,0.19832985386221294,0.04,0.16,0.6575342465753424,0.47619047619047616,0.5314285714285715,0.41333333333333333,0.4708994708994709,0.5343915343915344,0.5026455026455027,0.5238095238095238,0.5026455026455027,
caninescc,original_frozen_features,frozen,1,,2001,moderate,0.34569949989128074,0.35437371179916227,0.4618455786360802,945,516,0.1821705426356589,0.04,0.208,0.6109589041095891,0.3523809523809524,0.5028571428571429,0.36,0.5714285714285714,0.5767195767195767,0.5079365079365079,0.5767195767195767,0.4973544973544973,
caninescc,original_frozen_features,frozen,1,,2002,moderate,0.3482226570993694,0.34925583140292177,0.4555384062986393,945,517,0.21083172147001933,0.0,0.104,0.5643835616438356,0.41904761904761906,0.5885714285714285,0.41333333333333333,0.5132275132275133,0.5396825396825397,0.5502645502645502,0.5555555555555556,0.5767195767195767,
caninescc,original_frozen_features,frozen,1,,2003,moderate,0.3670889323766036,0.36957683638383854,0.46778568488269007,945,511,0.17416829745596868,0.12,0.168,0.6164383561643836,0.4666666666666667,0.4514285714285714,0.38,0.5343915343915344,0.6031746031746031,0.5291005291005291,0.5661375661375662,0.4708994708994709,
caninescc,original_frozen_features,frozen,1,,2004,moderate,0.36202435312024356,0.3710689783754471,0.47318178623868073,945,504,0.1765873015873016,0.0,0.2,0.6054794520547945,0.49523809523809526,0.49142857142857144,0.38,0.5714285714285714,0.5502645502645502,0.5026455026455027,0.5714285714285714,0.4708994708994709,
caninescc,original_frozen_features,frozen,1,,2005,moderate,0.36878147423352897,0.3718219356920868,0.4684476980307137,945,509,0.1944990176817289,0.12,0.224,0.5972602739726027,0.3619047619047619,0.5028571428571429,0.4066666666666667,0.5502645502645502,0.5555555555555556,0.5132275132275133,0.5502645502645502,0.5238095238095238,
caninescc,original_frozen_features,frozen,1,,2001,severe,0.3830424005218525,0.39347358859985904,0.5003905740788627,945,477,0.2348008385744235,0.0,0.208,0.6273972602739726,0.4857142857142857,0.6171428571428571,0.36,0.43915343915343913,0.5714285714285714,0.4497354497354497,0.4708994708994709,0.5925925925925926,
caninescc,original_frozen_features,frozen,1,,2002,severe,0.3658995433789954,0.3641323433921047,0.47321695333364433,945,502,0.19721115537848605,0.08,0.168,0.6273972602739726,0.45714285714285713,0.5428571428571428,0.32,0.5238095238095238,0.5502645502645502,0.5026455026455027,0.5555555555555556,0.5238095238095238,
caninescc,original_frozen_features,frozen,1,,2003,severe,0.33715068493150685,0.3407356150422092,0.44541214842470744,945,540,0.17962962962962964,0.04,0.264,0.5589041095890411,0.4095238095238095,0.45714285714285713,0.29333333333333333,0.6031746031746031,0.6507936507936508,0.5026455026455027,0.5873015873015873,0.5132275132275133,
caninescc,original_frozen_features,frozen,1,,2004,severe,0.39336507936507936,0.39820140275470095,0.5035998151729679,945,477,0.18867924528301888,0.04,0.184,0.6,0.4,0.5028571428571429,0.6333333333333333,0.4603174603174603,0.5925925925925926,0.5026455026455027,0.49206349206349204,0.47619047619047616,
caninescc,original_frozen_features,frozen,1,,2005,severe,0.34578864970645795,0.3456237737553603,0.4403685622086494,945,548,0.16605839416058393,0.08,0.368,0.5095890410958904,0.3333333333333333,0.41714285714285715,0.36666666666666664,0.6031746031746031,0.6825396825396826,0.5185185185185185,0.6137566137566137,0.48148148148148145,
caninescc,original_frozen_features,frozen,2,,2001,mild,0.48641543641543644,0.46476675854340294,0.4720164076889576,725,381,0.1994750656167979,0.5111111111111111,0.14444444444444443,0.509090909090909,0.56,0.4205128205128205,0.7733333333333333,0.5517241379310345,0.5448275862068965,0.4896551724137931,0.5172413793103449,0.5241379310344828,
caninescc,original_frozen_features,frozen,2,,2002,mild,0.5100919450919451,0.5005166661449231,0.4933073653395184,725,367,0.19346049046321526,0.4666666666666667,0.34444444444444444,0.5363636363636364,0.51,0.38974358974358975,0.8133333333333334,0.5379310344827586,0.5517241379310345,0.4689655172413793,0.4827586206896552,0.4896551724137931,
caninescc,original_frozen_features,frozen,2,,2003,mild,0.5355089355089355,0.5302579071416016,0.5188155218334088,725,350,0.19142857142857142,0.5333333333333333,0.4666666666666667,0.5181818181818182,0.5,0.46153846153846156,0.7333333333333333,0.503448275862069,0.5241379310344828,0.4482758620689655,0.47586206896551725,0.46206896551724136,
caninescc,original_frozen_features,frozen,2,,2004,mild,0.4576405076405076,0.383604072953788,0.4599211723806708,725,390,0.2076923076923077,0.35555555555555557,0.18888888888888888,0.509090909090909,0.48,0.4256410256410256,0.7866666666666666,0.5310344827586206,0.5448275862068965,0.5241379310344828,0.5310344827586206,0.5586206896551724,
caninescc,original_frozen_features,frozen,2,,2005,mild,0.4803626003626003,0.4702210880572317,0.4749126638133889,725,379,0.19788918205804748,0.4444444444444444,0.2777777777777778,0.5363636363636364,0.48,0.41025641025641024,0.7333333333333333,0.5586206896551724,0.5241379310344828,0.503448275862069,0.5103448275862069,0.5172413793103449,
caninescc,original_frozen_features,frozen,2,,2001,moderate,0.48517741517741514,0.4761291031122507,0.4769535551425018,725,379,0.20052770448548812,0.4888888888888889,0.25555555555555554,0.5363636363636364,0.46,0.41025641025641024,0.76,0.5655172413793104,0.496551724137931,0.5172413793103449,0.5103448275862069,0.5241379310344828,
caninescc,original_frozen_features,frozen,2,,2002,moderate,0.46804713804713804,0.45900938824618437,0.4654643993829988,725,381,0.2152230971128609,0.4444444444444444,0.1111111111111111,0.5227272727272727,0.53,0.4666666666666667,0.7333333333333333,0.5310344827586206,0.5310344827586206,0.4896551724137931,0.5103448275862069,0.5655172413793104,
caninescc,original_frozen_features,frozen,2,,2003,moderate,0.4713066563066563,0.38973054319312245,0.45659774403605413,725,393,0.19338422391857507,0.4888888888888889,0.23333333333333334,0.5181818181818182,0.49,0.3641025641025641,0.7333333333333333,0.5724137931034483,0.5862068965517241,0.496551724137931,0.5310344827586206,0.5241379310344828,
caninescc,original_frozen_features,frozen,2,,2004,moderate,0.48557368557368563,0.4777971672461794,0.48736247983637127,725,372,0.20967741935483872,0.37777777777777777,0.3,0.5318181818181819,0.55,0.4205128205128205,0.7333333333333333,0.4827586206896552,0.5448275862068965,0.4689655172413793,0.5310344827586206,0.5379310344827586,
caninescc,original_frozen_features,frozen,2,,2005,moderate,0.4643175343175343,0.45362149623232934,0.458392085784904,725,392,0.21428571428571427,0.4444444444444444,0.2111111111111111,0.4772727272727273,0.41,0.4564102564102564,0.7866666666666666,0.5310344827586206,0.5448275862068965,0.5103448275862069,0.5379310344827586,0.5793103448275863,
caninescc,original_frozen_features,frozen,2,,2001,severe,0.45914529914529917,0.44073605156526857,0.43624456779056386,725,412,0.1966019417475728,0.4666666666666667,0.43333333333333335,0.45,0.37,0.3282051282051282,0.7066666666666667,0.5586206896551724,0.6275862068965518,0.5103448275862069,0.5862068965517241,0.5586206896551724,
caninescc,original_frozen_features,frozen,2,,2002,severe,0.4514711214711215,0.4600102829465815,0.4677647156160958,725,389,0.2236503856041131,0.35555555555555557,0.28888888888888886,0.4818181818181818,0.36,0.5025641025641026,0.72,0.5862068965517241,0.4896551724137931,0.503448275862069,0.503448275862069,0.6,
caninescc,original_frozen_features,frozen,2,,2003,severe,0.4916291116291116,0.4787993874011656,0.4686200945636737,725,388,0.21391752577319587,0.4222222222222222,0.4666666666666667,0.4090909090909091,0.54,0.40512820512820513,0.7066666666666667,0.5655172413793104,0.5448275862068965,0.4896551724137931,0.503448275862069,0.5724137931034483,
caninescc,original_frozen_features,frozen,2,,2004,severe,0.5057666407666408,0.4272565505789377,0.49948177588019665,725,364,0.21153846153846154,0.4666666666666667,0.32222222222222224,0.4954545454545455,0.54,0.47692307692307695,0.7333333333333333,0.47586206896551725,0.5310344827586206,0.46206896551724136,0.5103448275862069,0.5310344827586206,
caninescc,original_frozen_features,frozen,2,,2005,severe,0.46218725718725717,0.3902909503730926,0.4591117075830139,725,393,0.2035623409669211,0.37777777777777777,0.25555555555555554,0.4636363636363636,0.43,0.4461538461538462,0.8,0.5379310344827586,0.5793103448275863,0.5241379310344828,0.5172413793103449,0.5517241379310345,
caninescc,original_frozen_features,frozen,3,,2001,mild,0.41090726244835835,0.36455534911753906,0.44636067244947397,780,437,0.22654462242562928,0.4666666666666667,0.125,0.7142857142857143,0.21428571428571427,0.3452054794520548,0.6,0.532051282051282,0.5641025641025641,0.5705128205128205,0.5,0.6346153846153846,
caninescc,original_frozen_features,frozen,3,,2002,mild,0.4064930142528853,0.35259593004473344,0.42064538268875784,780,450,0.20222222222222222,0.4444444444444444,0.2,0.72,0.18571428571428572,0.31232876712328766,0.5764705882352941,0.6153846153846154,0.5897435897435898,0.5641025641025641,0.532051282051282,0.5833333333333334,
caninescc,original_frozen_features,frozen,3,,2003,mild,0.418512304465165,0.3663557515499634,0.43922757692861214,780,437,0.20594965675057209,0.4666666666666667,0.175,0.6914285714285714,0.18571428571428572,0.3452054794520548,0.6470588235294118,0.5384615384615384,0.5192307692307693,0.6025641025641025,0.5641025641025641,0.5769230769230769,
caninescc,original_frozen_features,frozen,3,,2004,mild,0.4182892700459179,0.37241990553845733,0.42460734108090403,780,449,0.2026726057906459,0.4666666666666667,0.2,0.6628571428571428,0.2714285714285714,0.32054794520547947,0.5882352941176471,0.5897435897435898,0.532051282051282,0.5961538461538461,0.5769230769230769,0.5833333333333334,
caninescc,original_frozen_features,frozen,3,,2005,mild,0.4274113085112279,0.3803261877513337,0.4474249922422974,780,429,0.20279720279720279,0.5111111111111111,0.15,0.7371428571428571,0.18571428571428572,0.3452054794520548,0.6352941176470588,0.5833333333333334,0.5769230769230769,0.5192307692307693,0.5128205128205128,0.5576923076923077,
caninescc,original_frozen_features,frozen,3,,2001,moderate,0.3774032611522539,0.33301989663337106,0.4086549033012004,780,462,0.19913419913419914,0.4888888888888889,0.025,0.68,0.21428571428571427,0.3150684931506849,0.5411764705882353,0.5576923076923077,0.6025641025641025,0.6282051282051282,0.5833333333333334,0.5897435897435898,
caninescc,original_frozen_features,frozen,3,,2002,moderate,0.3654954295264529,0.3184461815359047,0.39971561319695365,780,469,0.2260127931769723,0.28888888888888886,0.125,0.6857142857142857,0.18571428571428572,0.2958904109589041,0.611764705882353,0.6025641025641025,0.6282051282051282,0.5705128205128205,0.5256410256410257,0.6794871794871795,
caninescc,original_frozen_features,frozen,3,,2003,moderate,0.3692984514962759,0.32524702264762756,0.4062111224568175,780,467,0.19700214132762311,0.4444444444444444,0.075,0.6514285714285715,0.17142857142857143,0.32054794520547947,0.5529411764705883,0.6346153846153846,0.6474358974358975,0.5641025641025641,0.5576923076923077,0.5897435897435898,
caninescc,original_frozen_features,frozen,3,,2004,moderate,0.39584366166557944,0.34916250387854636,0.41317971467293924,780,455,0.1934065934065934,0.4666666666666667,0.05,0.6971428571428572,0.2571428571428571,0.3041095890410959,0.6,0.6282051282051282,0.5897435897435898,0.5705128205128205,0.5641025641025641,0.5641025641025641,
caninescc,original_frozen_features,frozen,3,,2005,moderate,0.41514678169593555,0.34915638821040823,0.3814637270036109,780,468,0.20085470085470086,0.5777777777777777,0.075,0.7428571428571429,0.2,0.22465753424657534,0.6705882352941176,0.5576923076923077,0.5961538461538461,0.6410256410256411,0.6025641025641025,0.6025641025641025,
caninescc,original_frozen_features,frozen,3,,2001,severe,0.4107214057616959,0.36448342311956977,0.45252260096534996,780,435,0.2597701149425287,0.5555555555555556,0.15,0.6228571428571429,0.18571428571428572,0.3972602739726027,0.5529411764705883,0.46794871794871795,0.46794871794871795,0.6282051282051282,0.5,0.7243589743589743,
caninescc,original_frozen_features,frozen,3,,2002,severe,0.38124259749561923,0.3257608723733153,0.3898149881125489,780,479,0.19832985386221294,0.3333333333333333,0.2,0.68,0.24285714285714285,0.2547945205479452,0.5764705882352941,0.6858974358974359,0.7243589743589743,0.5576923076923077,0.4935897435897436,0.6089743589743589,
caninescc,original_frozen_features,frozen,3,,2003,severe,0.4435650333192638,0.38528638124578496,0.42481206274925487,780,444,0.21846846846846846,0.5333333333333333,0.15,0.7257142857142858,0.32857142857142857,0.27671232876712326,0.6470588235294118,0.6089743589743589,0.6217948717948718,0.5192307692307693,0.47435897435897434,0.6217948717948718,
caninescc,original_frozen_features,frozen,3,,2004,severe,0.3644230203496924,0.33000434406128193,0.4057258507117357,780,469,0.21748400852878466,0.3333333333333333,0.15,0.6057142857142858,0.24285714285714285,0.336986301369863,0.5176470588235295,0.5256410256410257,0.6538461538461539,0.6025641025641025,0.5705128205128205,0.6538461538461539,
caninescc,original_frozen_features,frozen,3,,2005,severe,0.4222857270762186,0.3720594470538578,0.4344300945341517,780,442,0.1832579185520362,0.5333333333333333,0.15,0.68,0.2714285714285714,0.33424657534246577,0.5647058823529412,0.46794871794871795,0.5769230769230769,0.6153846153846154,0.6538461538461539,0.5192307692307693,
caninescc,original_frozen_features,frozen,4,,2001,mild,0.3897219238572622,0.3498495298803987,0.4240928651736475,855,490,0.19183673469387755,0.4857142857142857,0.13333333333333333,0.5578947368421052,0.7111111111111111,0.4,0.44,0.631578947368421,0.5847953216374269,0.5380116959064327,0.5614035087719298,0.5497076023391813,0.0
caninescc,original_frozen_features,frozen,4,,2002,mild,0.36813358599751417,0.348279882931473,0.43425475006535397,855,479,0.18580375782881003,0.4,0.14,0.5859649122807018,0.5555555555555556,0.4634146341463415,0.432,0.5906432748538012,0.631578947368421,0.5321637426900585,0.5263157894736842,0.52046783625731,0.0
caninescc,original_frozen_features,frozen,4,,2003,mild,0.39717400353380544,0.3689478255724635,0.4695786112803137,855,450,0.19111111111111112,0.45714285714285713,0.24,0.6701754385964912,0.5777777777777777,0.3951219512195122,0.44,0.5730994152046783,0.5321637426900585,0.49122807017543857,0.5321637426900585,0.5029239766081871,0.0
caninescc,original_frozen_features,frozen,4,,2004,mild,0.3555297069619461,0.3181550973139059,0.4151639070728463,855,504,0.1865079365079365,0.34285714285714286,0.2,0.6140350877192983,0.6888888888888889,0.28292682926829266,0.36,0.6491228070175439,0.5906432748538012,0.5847953216374269,0.5730994152046783,0.5497076023391813,0.0
caninescc,original_frozen_features,frozen,4,,2005,mild,0.382469891336937,0.35125259031913103,0.44473628685535627,855,475,0.18526315789473685,0.4857142857142857,0.20666666666666667,0.5578947368421052,0.5111111111111111,0.44390243902439025,0.472,0.543859649122807,0.5789473684210527,0.5730994152046783,0.5672514619883041,0.5146198830409356,0.0
caninescc,original_frozen_features,frozen,4,,2001,moderate,0.3484447704627422,0.3135530258575794,0.3957837368224247,855,512,0.203125,0.4,0.09333333333333334,0.5754385964912281,0.6,0.3463414634146341,0.424,0.6257309941520468,0.5555555555555556,0.5964912280701754,0.6081871345029239,0.6081871345029239,0.0
caninescc,original_frozen_features,frozen,4,,2002,moderate,0.3519653954863931,0.33382327747348145,0.4303878623466399,855,486,0.17695473251028807,0.37142857142857144,0.14666666666666667,0.6070175438596491,0.4888888888888889,0.4097560975609756,0.44,0.6023391812865497,0.6023391812865497,0.5555555555555556,0.5789473684210527,0.5029239766081871,0.0
caninescc,original_frozen_features,frozen,4,,2003,moderate,0.38027221363513314,0.352941780507862,0.4542379011673399,855,471,0.17834394904458598,0.34285714285714286,0.32,0.5754385964912281,0.6,0.375609756097561,0.448,0.6374269005847953,0.5614035087719298,0.5321637426900585,0.5321637426900585,0.49122807017543857,0.0
caninescc,original_frozen_features,frozen,4,,2004,moderate,0.34825551684088263,0.33859278257614445,0.4418123155585414,855,485,0.18969072164948453,0.4,0.22666666666666666,0.6,0.4,0.3951219512195122,0.416,0.6023391812865497,0.5906432748538012,0.5672514619883041,0.5380116959064327,0.5380116959064327,0.0
caninescc,original_frozen_features,frozen,4,,2005,moderate,0.3498436334739287,0.32873866509113997,0.4319079478073869,855,495,0.17373737373737375,0.4,0.2733333333333333,0.5719298245614035,0.4666666666666667,0.36097560975609755,0.376,0.6140350877192983,0.6432748538011696,0.5497076023391813,0.5847953216374269,0.5029239766081871,0.0
caninescc,original_frozen_features,frozen,4,,2001,severe,0.37609345081635565,0.3558435851390255,0.44679720531433337,855,475,0.1957894736842105,0.42857142857142855,0.26666666666666666,0.5929824561403508,0.5555555555555556,0.40487804878048783,0.384,0.5672514619883041,0.5672514619883041,0.5321637426900585,0.5672514619883041,0.543859649122807,0.0
caninescc,original_frozen_features,frozen,4,,2002,severe,0.3135147392290249,0.28841353772365436,0.3878914536494068,855,514,0.21011673151750973,0.2857142857142857,0.14,0.6,0.4888888888888889,0.4,0.28,0.6023391812865497,0.6023391812865497,0.5672514619883041,0.6023391812865497,0.631578947368421,0.0
caninescc,original_frozen_features,frozen,4,,2003,severe,0.3705056951321393,0.34355011757509774,0.444630134563891,855,479,0.18997912317327767,0.4,0.24666666666666667,0.543859649122807,0.5111111111111111,0.44390243902439025,0.448,0.5730994152046783,0.5789473684210527,0.5321637426900585,0.5847953216374269,0.5321637426900585,0.0
caninescc,original_frozen_features,frozen,4,,2004,severe,0.3569529980584446,0.3414479321484355,0.4325946172789955,855,490,0.1816326530612245,0.42857142857142855,0.24666666666666667,0.5368421052631579,0.4444444444444444,0.43414634146341463,0.408,0.6081871345029239,0.6198830409356725,0.5789473684210527,0.5380116959064327,0.52046783625731,0.0
caninescc,original_frozen_features,frozen,4,,2005,severe,0.3750285236901778,0.32688968433004467,0.42138058488600405,855,493,0.20081135902636918,0.4857142857142857,0.15333333333333332,0.5719298245614035,0.6222222222222222,0.4,0.392,0.6081871345029239,0.5964912280701754,0.5321637426900585,0.5672514619883041,0.5789473684210527,0.0
caninescc,linear_projection_k0,linear_projection,0,,2001,mild,0.32618227959836704,0.27737765866888014,0.2790860192071488,720,504,0.19047619047619047,0.13333333333333333,0.1368421052631579,0.425,0.275,0.17358490566037735,0.8133333333333334,0.6944444444444444,0.7569444444444444,0.6875,0.6944444444444444,0.6666666666666666,
caninescc,linear_projection_k0,linear_projection,0,,2002,mild,0.31924691511272946,0.23006075865722322,0.28041423979203883,720,501,0.20159680638722555,0.15555555555555556,0.08421052631578947,0.50625,0.175,0.1811320754716981,0.8133333333333334,0.6597222222222222,0.7222222222222222,0.6875,0.7083333333333334,0.7013888888888888,
caninescc,linear_projection_k0,linear_projection,0,,2003,mild,0.3756758477693185,0.3214027516414437,0.3220524182227129,720,467,0.20985010706638116,0.17777777777777778,0.10526315789473684,0.64375,0.325,0.16226415094339622,0.84,0.6319444444444444,0.6666666666666666,0.6180555555555556,0.6458333333333334,0.6805555555555556,
caninescc,linear_projection_k0,linear_projection,0,,2004,mild,0.33776520375887303,0.24886096450985787,0.3015701187471726,720,483,0.20910973084886128,0.15555555555555556,0.05263157894736842,0.55625,0.2375,0.21132075471698114,0.8133333333333334,0.625,0.7222222222222222,0.6597222222222222,0.6458333333333334,0.7013888888888888,
caninescc,linear_projection_k0,linear_projection,0,,2005,mild,0.3115459376953915,0.229532317456371,0.2836109313830873,720,505,0.2,0.1111111111111111,0.09473684210526316,0.4,0.275,0.21509433962264152,0.7733333333333333,0.6597222222222222,0.7777777777777778,0.6805555555555556,0.6875,0.7013888888888888,
caninescc,linear_projection_k0,linear_projection,0,,2001,moderate,0.31864529313325246,0.22982129741929155,0.2831970648990831,720,502,0.19721115537848605,0.08888888888888889,0.11578947368421053,0.53125,0.225,0.1509433962264151,0.8,0.7083333333333334,0.7291666666666666,0.6736111111111112,0.6875,0.6875,
caninescc,linear_projection_k0,linear_projection,0,,2002,moderate,0.34774826216484606,0.25728206091300804,0.31001160530089145,720,481,0.20582120582120583,0.13333333333333333,0.10526315789473684,0.5375,0.2875,0.19622641509433963,0.8266666666666667,0.6388888888888888,0.7013888888888888,0.6736111111111112,0.6388888888888888,0.6875,
caninescc,linear_projection_k0,linear_projection,0,,2003,moderate,0.35759990253411306,0.310450148317785,0.3122339731980548,720,481,0.20582120582120583,0.2222222222222222,0.08421052631578947,0.5125,0.3,0.2,0.8266666666666667,0.6041666666666666,0.7083333333333334,0.6944444444444444,0.6458333333333334,0.6875,
caninescc,linear_projection_k0,linear_projection,0,,2004,moderate,0.3303985067490529,0.28492157761286624,0.29494831196716237,720,496,0.19153225806451613,0.15555555555555556,0.10526315789473684,0.4875,0.2625,0.18490566037735848,0.7866666666666666,0.6944444444444444,0.7569444444444444,0.6458333333333334,0.6875,0.6597222222222222,
caninescc,linear_projection_k0,linear_projection,0,,2005,moderate,0.3161795671043437,0.2680634457604818,0.27460945886286114,720,507,0.1992110453648915,0.15555555555555556,0.08421052631578947,0.475,0.2125,0.16981132075471697,0.8,0.7083333333333334,0.7569444444444444,0.6736111111111112,0.6805555555555556,0.7013888888888888,
caninescc,linear_projection_k0,linear_projection,0,,2001,severe,0.3028999549450145,0.22529884137357462,0.28131085576192855,720,508,0.2125984251968504,0.08888888888888889,0.08421052631578947,0.54375,0.2125,0.15471698113207547,0.7333333333333333,0.6944444444444444,0.7222222222222222,0.6736111111111112,0.6875,0.75,
caninescc,linear_projection_k0,linear_projection,0,,2002,severe,0.3270851263378572,0.2701225008548203,0.2656918341507944,720,508,0.20669291338582677,0.2,0.12631578947368421,0.5125,0.2125,0.12452830188679245,0.7866666666666666,0.6736111111111112,0.7777777777777778,0.6597222222222222,0.6875,0.7291666666666666,
caninescc,linear_projection_k0,linear_projection,0,,2003,severe,0.3596554442973261,0.3043044078636415,0.3150826846633858,720,480,0.18333333333333332,0.15555555555555556,0.12631578947368421,0.54375,0.3625,0.16981132075471697,0.8,0.6527777777777778,0.7152777777777778,0.7083333333333334,0.6458333333333334,0.6111111111111112,
caninescc,linear_projection_k0,linear_projection,0,,2004,severe,0.30144637996984075,0.21934644406155626,0.26740903197349564,720,514,0.2198443579766537,0.08888888888888889,0.15789473684210525,0.43125,0.1875,0.16981132075471697,0.7733333333333333,0.6875,0.7708333333333334,0.6597222222222222,0.6666666666666666,0.7847222222222222,
caninescc,linear_projection_k0,linear_projection,0,,2005,severe,0.3332377983743426,0.25082759458790843,0.3094715414072801,720,485,0.21030927835051547,0.2222222222222222,0.11578947368421053,0.5375,0.1375,0.22641509433962265,0.76,0.625,0.7222222222222222,0.6319444444444444,0.6805555555555556,0.7083333333333334,
caninescc,linear_projection_k0,linear_projection,1,,2001,mild,0.35357512502717986,0.3635184781038611,0.4626501833888873,945,518,0.20077220077220076,0.04,0.208,0.5972602739726027,0.4380952380952381,0.4114285714285714,0.4266666666666667,0.5132275132275133,0.5873015873015873,0.5661375661375662,0.5238095238095238,0.5502645502645502,
caninescc,linear_projection_k0,linear_projection,1,,2002,mild,0.3762635355512068,0.38503491795296324,0.47851772754029637,945,499,0.19839679358717435,0.08,0.224,0.6164383561643836,0.4666666666666667,0.45714285714285713,0.41333333333333333,0.5079365079365079,0.5396825396825397,0.5396825396825397,0.5291005291005291,0.5238095238095238,
caninescc,linear_projection_k0,linear_projection,1,,2003,mild,0.3883322461404653,0.3980752216039522,0.4956395046641657,945,487,0.19917864476386038,0.04,0.24,0.589041095890411,0.41904761904761906,0.4685714285714286,0.5733333333333334,0.47619047619047616,0.5238095238095238,0.5132275132275133,0.5502645502645502,0.5132275132275133,
caninescc,linear_projection_k0,linear_projection,1,,2004,mild,0.3783213742117852,0.38623455962293596,0.500646560524028,945,472,0.1906779661016949,0.04,0.2,0.6794520547945205,0.4,0.5771428571428572,0.37333333333333335,0.48148148148148145,0.544973544973545,0.5026455026455027,0.49206349206349204,0.47619047619047616,
caninescc,linear_projection_k0,linear_projection,1,,2005,mild,0.3811567732115677,0.38947861930654865,0.5010664555657479,945,477,0.19916142557651992,0.04,0.16,0.6602739726027397,0.47619047619047616,0.5371428571428571,0.41333333333333333,0.4708994708994709,0.5291005291005291,0.5026455026455027,0.5185185185185185,0.5026455026455027,
caninescc,linear_projection_k0,linear_projection,1,,2001,moderate,0.3444053055011959,0.3525287342564609,0.45903230006112644,945,518,0.18146718146718147,0.04,0.2,0.6054794520547945,0.3523809523809524,0.5085714285714286,0.36,0.5714285714285714,0.5767195767195767,0.5079365079365079,0.5873015873015873,0.4973544973544973,
caninescc,linear_projection_k0,linear_projection,1,,2002,moderate,0.3482226570993694,0.34925583140292177,0.4555384062986393,945,517,0.21083172147001933,0.0,0.104,0.5643835616438356,0.41904761904761906,0.5885714285714285,0.41333333333333333,0.5132275132275133,0.5396825396825397,0.5502645502645502,0.5555555555555556,0.5767195767195767,
caninescc,linear_projection_k0,linear_projection,1,,2003,moderate,0.36796564470537074,0.37047818654574094,0.46800170657140444,945,511,0.17221135029354206,0.12,0.176,0.6136986301369863,0.4666666666666667,0.4514285714285714,0.38,0.5343915343915344,0.6031746031746031,0.5343915343915344,0.5661375661375662,0.4656084656084656,
caninescc,linear_projection_k0,linear_projection,1,,2004,moderate,0.36470319634703197,0.3735920425065577,0.4757045053210273,945,502,0.17729083665338646,0.0,0.2,0.6082191780821918,0.5142857142857142,0.4857142857142857,0.38,0.5714285714285714,0.544973544973545,0.5026455026455027,0.5661375661375662,0.4708994708994709,
