cell_key,acquisition_dim,cross_covariance_weight,fold,seed,epochs,classification,run_id,record_sha256,code_commit,environment_sha256,dataset_source_sha256,split_manifest_sha256,pair_assignments_sha256
dim64-xcov0p2-fold0-seed912,64,0.2,0,912,75,valid and complete,parun-v1-f474fd1faa81f604ab4bd1b1ab7caa21198fb488da9f2149a765c55f2c14de4e,49cfab5605245ab228d146b588c3f70dcf3b50d7d9f7d441f571c4c40a1a92fb,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,fa4685584229e9ec5493f5f4b7f8bb9add4374fa9aeae6e2719792c727a859b7
dim64-xcov0p2-fold0-seed913,64,0.2,0,913,75,valid and complete,parun-v1-1cc82da8855be2b5b474d784c3df6c2b0fda400e33703b51adbc7e62222400f9,c46321645a30af5159b4d673edcbdc1a38db7066c2d992c80d20b71e1ba8a201,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,aaf93a6fcf6e2a9d2a9fde816f911dde3574a64434ebab8795e3d83dc62e9153
dim64-xcov0p2-fold0-seed914,64,0.2,0,914,75,valid and complete,parun-v1-f47c9a8fc35a74066b6afb69549135ebbc312e60a55de31aeaa51cb2f0b13f57,e22aa169e65a56f1dae997798c3353fbcd230a595581043fad72850f4072678d,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,471e2cdd2fc6bef98846edeb5ba50f18c4f8656d7f52de795c18ce01d5c0e27c
dim64-xcov0p2-fold0-seed915,64,0.2,0,915,75,valid and complete,parun-v1-f7d176dee67fdb43f055469f837a6604a4edb1fe3cedf796504a130c38553fba,6af6f2a5fc9a78620c2d10f0be8970b668550fac60019cc9511c16a814a53e70,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,69e1fa8bfef235e1dcf46339bf46496ef60dc50aa1033dbc9113bcc9dcb09f09
dim64-xcov0p2-fold1-seed911,64,0.2,1,911,75,valid and complete,parun-v1-97006b5ea0a58b15c10fce2cdf0be7590f735d247d1d31847e6f6d2ac39f95e0,7da306691f4d7affdea99855a7650943f82eaa6b36b56643f4b3fa059f74f960,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,4b71f8ec363b6ac63db9f82872fa5c7ab5807a34e9ec5b0b43d6868e5fdbb9c2
dim64-xcov0p2-fold1-seed912,64,0.2,1,912,75,valid and complete,parun-v1-55aca02a35a0c5133358b48e595d9d08bc0cd60e5d55987c6f4cf9906d38500f,c14018994f30bd67b8e40ed0662e51fb99ec6521cd71214ed948fbecdee2ae26,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,f8c616da5b2df50729c7df94506e219d3178fc5210df108a9bd19fdc705bc64c
dim64-xcov0p2-fold1-seed913,64,0.2,1,913,75,valid and complete,parun-v1-17b76d39e0e24d7c664d43d3884bf50232d33a1985923b13c20842d0be2b15cf,38acde090dcec0f220dbeee020e0339cb6eae1f78fa77ddce694d6fd015f320b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,15982657a25be52fa73802a18ef4fdcdff3af4a7333ae1226cea85949040fe89
dim64-xcov0p2-fold1-seed914,64,0.2,1,914,75,valid and complete,parun-v1-78c1878a4fe2d5786645445ea8b516696c2e3fba304a4cc818b0badf88f1362a,45ce35ded99c802bf23be45ba3b3c50c32e8f4f509a2194a39d7421712f37299,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,b6d68ca618d55dba9f14a3abab5eab20c9dd642686516063f1b5e92b03aa852a
dim64-xcov0p2-fold1-seed915,64,0.2,1,915,75,valid and complete,parun-v1-f5b0eeeb0c10625a91a7b656ae1497455c3871bdff63afb37cd5e0b3ac5a2a37,790d8189740e26d199662e423d90b90eb645a2d0993a07c6f7fd9465fc7c77b7,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,41209e4d02ee396812654aa1c5f410b4b06c2428fbd18ad896ed92231aa7e68d
dim64-xcov0p2-fold2-seed911,64,0.2,2,911,75,valid and complete,parun-v1-0889666cac7b6a5358f96e0db13e265b3ec3bbfd29d321ca48b920377e080328,960a32006433a20f5da8a39de4bc7229a3424072085f63f8115237ccc1876b04,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,93e99ccaaa2200a6a9d2e8fd3c1050764304a1915e0fa320a1ab37f96adf9f57
dim64-xcov0p2-fold2-seed912,64,0.2,2,912,75,valid and complete,parun-v1-f93665553f711b283c014eabc557681594a0d3a7dd8a2c0d37d14ba50d25dd18,472af7dbd26678cabecb9a6970ae2052f141bc3f6b94b108e996535f0c880aab,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,a8cc4504a50f85b3737249d3bd3e015b1f8d0a87d9b6a9d2a79b6f287630c7c9
dim64-xcov0p2-fold2-seed913,64,0.2,2,913,75,valid and complete,parun-v1-31c7d27d067935e45b5bf13306afe78e8199de5f258da8eba2203c4cbab92aa8,679c8e4538ae222ad1dfe86e30c71729f9b5b0ca5ea449ac34e78bd470c0d4c7,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,1b7e89fba89f7566ae185fc800936c590fe515220ab53f006ebc3133b8da59fc
dim64-xcov0p2-fold2-seed914,64,0.2,2,914,75,valid and complete,parun-v1-3a25bc60ec68258079df8ed4f312e9c61de63dfc5643c292afd16f85dfd01258,9c7cc7e4c233d2309dcb16a9cabc07833b5fbebb98a1d3b378ee37c25d66c73d,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,c789db08d9ef36d74d4c6c3b9858511f08661765bac3ee799dc3a9982143160a
dim64-xcov0p2-fold2-seed915,64,0.2,2,915,75,valid and complete,parun-v1-68b7fc727e7743e04aaf718348b92f881db7cbef10f438e8c0fbc90e1bb42ce4,e377b3bcc65d781ad79584f4fa8ab29a583a0d1f0cdf429d76c04eccdc1c410e,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,d336a73f85511cd34eb983aaf5e39f7ab3033271a7da72741e3648c4fe632bcc
dim64-xcov0p2-fold3-seed911,64,0.2,3,911,75,valid and complete,parun-v1-d00e1000516aef856936b9cca06167372e31ad27a2702bb2206e0994406a0093,797e8741f702d4e34280908e5786d8a182ea6e7c09dc996f1dd8868226bfa445,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,788b680ccd19af1a5078a29468ccedec71924988f53e9d5a9bcec65b838a6f75
dim64-xcov0p2-fold3-seed912,64,0.2,3,912,75,valid and complete,parun-v1-59e68e3340e7b60b993acaeb5ae84cf54c881e2c31c777eabac1cff6b7d65f5b,ca4c2bdded969983912d04b908128e4ddf62c1a4455508f109e0b4f49766563d,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,9143cda1072e3664a49e6e3b2d1d8494f0763cee9176381e29119d33155f8fac
dim64-xcov0p2-fold3-seed913,64,0.2,3,913,75,valid and complete,parun-v1-6db04274bed9a1faef33e2125c13911cbcb2e0ccb4c1d4000a1990b898e4f76f,ec0bdb8ea053d79bcdf5bf2f8d3744a66f57bcfae8d8af793a74876f319e95aa,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,47c382edc2395527f2c22f60c32f9c18fc1f027496589778ff6018dd434a35ba
dim64-xcov0p2-fold3-seed914,64,0.2,3,914,75,valid and complete,parun-v1-eb268e55c7bfd4bb11e09dd480c55cc61ee72052e24c30b3308f45dadad36b25,26df6eb36779b452625d6f541040ab62f43b145fbde828decfb81d885de7afb5,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,d78a282b3884d291121ce06532ba18e7f669118925ae184dacc36cd7c6b6b431
dim64-xcov0p2-fold3-seed915,64,0.2,3,915,75,valid and complete,parun-v1-642a3da450c07c71677f7e75b3a631f1e50ed7bffbe67d57843624187c02a344,6e7ef648b5c9152f992fdc498c60b531653a6c6bbd21f33913e4b6806c088dc7,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,eb78143a1b9c18c92198ec81bb92c912e3219330c6e15c3b8beac6d2a6cc0cc4
dim64-xcov0p2-fold4-seed911,64,0.2,4,911,75,valid and complete,parun-v1-c805be1a8327924af1f70e5e0e945335f6cd5c8b5575ada21f8dbfe3fab83c66,4feb5ee644db1783e3e173b39b8c29de6fd6ba7b40e6657630ca6e46ff53f9a2,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,6acf6c0707388b5254a70464d25d2a7986f98adff8089ea2d85596136ef93103
dim64-xcov0p2-fold4-seed912,64,0.2,4,912,75,valid and complete,parun-v1-b37c92ae828876b37fc2d3cc6cfd70c54929c952ab89a44d2b4cf61f22c64e76,3a896577132a58c15a37588471f1d75a0fd33b92cd2a3f71672992486f075817,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,7977eb2ed6639764823c063e8735c9fa703f2f3f8617fd7b6fbccd2612df7bc9
dim64-xcov0p2-fold4-seed913,64,0.2,4,913,75,valid and complete,parun-v1-20de7e88a38a0382b47ac15a329b1e882c5dc42477586d4ac9282767b8fff6a8,a0e8ac36c5a8840fd5d92d63ac74c5684371b29a3bda281abbc6941ae01a235a,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,5724c813f9aa4839eeef8ab813c481c6c84936ff9e5378f71882e7e12444a99c
dim64-xcov0p2-fold4-seed914,64,0.2,4,914,75,valid and complete,parun-v1-9b9ababad6f60baff4f906f9028c2391fdbbc34924ece9e9b4342331522dd764,197ef07c98a529a4c464f32edd98a94c8953ba60453c0c9f021b3159625ce1f0,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,af2713044289b4bbd93440be52ac3568d0b7a4e8368c4b4de8135d354555337e
dim64-xcov0p2-fold4-seed915,64,0.2,4,915,75,valid and complete,parun-v1-81d6f08248e97df1d1b8ee9fd7fd084403cfbfbb27728d5a189b1edc4f0f7aee,0afbe13e2b31998e5446419b90f9214d9074d83296c525028091864635aaac0e,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,4a302cb0ad7d6b0713adcb835cee85cbc0eb1cae062a3aa7d7ef4e919c062b4e
dim8-xcov0-fold0-seed911,8,0.0,0,911,75,valid and complete,parun-v1-e0b98f7793f390544b11a54bfbb7320e22a8ca5215e9f200bba2f23ade258b03,ac141159d0ad7def81aee2fa5b869d1db991fe17e615f1debd7c9fe25f9fa0e2,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,d569107cee1d5c33dc8acb011b678be13c8287cdff20ecd0d74c69622c527681
dim8-xcov0-fold0-seed912,8,0.0,0,912,75,valid and complete,parun-v1-e2dae23c4a140c4baccfcdab57a982b6eda2f5c9b8f2bd16eb1e5468596cd37b,17488b79eba71329a88c1bcda01d7d2b8c41e53f98964a968129e2759e56a11b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,fa4685584229e9ec5493f5f4b7f8bb9add4374fa9aeae6e2719792c727a859b7
dim8-xcov0-fold0-seed913,8,0.0,0,913,75,valid and complete,parun-v1-c90919cb181de037dcf07b591968ee8a72563a21fde85493cc311f4176635e4d,ca52a220b54869a806bcc40dd476576b5df356f74c163c0518f0260cabe399e7,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,aaf93a6fcf6e2a9d2a9fde816f911dde3574a64434ebab8795e3d83dc62e9153
dim8-xcov0-fold0-seed914,8,0.0,0,914,75,valid and complete,parun-v1-b412bbc0ea5245cccaa33087870a001a0afda8c1545def1cd0fbf061626c4613,fe8b0762ef29156530a16939f5b1426603369d37f5aa894ee5bf314eb7aaffe4,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,471e2cdd2fc6bef98846edeb5ba50f18c4f8656d7f52de795c18ce01d5c0e27c
dim8-xcov0-fold0-seed915,8,0.0,0,915,75,valid and complete,parun-v1-f561edd79f2932685698b1b45c7dabcf2df0f46040dbfdc9718618e10bcf5c76,f36bc475c70de2b01f299c46076e722e5fc5d1891837081bad68522892294d60,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,69e1fa8bfef235e1dcf46339bf46496ef60dc50aa1033dbc9113bcc9dcb09f09
dim8-xcov0-fold1-seed911,8,0.0,1,911,75,valid and complete,parun-v1-98a1c6ad432a57465dfc090f3ac9a93b239234cb89ee8d7baf0e17e06d4caf2a,c67f773a7eea268350d018562a2713354d977373451548e84d033ce36f1752e9,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,4b71f8ec363b6ac63db9f82872fa5c7ab5807a34e9ec5b0b43d6868e5fdbb9c2
dim8-xcov0-fold1-seed912,8,0.0,1,912,75,valid and complete,parun-v1-623836705391503158474b82150f4bf6e2df565528fa21f1411f2756b0a1fa95,b7c27007c78ba490c5e55d560e9a5cd1ee9752c3f426eb8d7d894a39b9b888fa,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,f8c616da5b2df50729c7df94506e219d3178fc5210df108a9bd19fdc705bc64c
dim8-xcov0-fold1-seed913,8,0.0,1,913,75,valid and complete,parun-v1-4284affeffe8c70f7856f9847ccfc3d2d192395cfc66a13f64b83e22b21a64c8,c6ac86bcfc71d670c499f45080a2f6612f1b0e1aab2e0d959cd90b02f7256695,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,15982657a25be52fa73802a18ef4fdcdff3af4a7333ae1226cea85949040fe89
dim8-xcov0-fold1-seed914,8,0.0,1,914,75,valid and complete,parun-v1-8867ae1fb03af5ec3ebe447b1352b915ea4e2553992f5053162d31669de5180a,3343e2620e3b6d0163e0c29e2f41a5bab6627f368adf903025631eb2de1946ad,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,b6d68ca618d55dba9f14a3abab5eab20c9dd642686516063f1b5e92b03aa852a
dim8-xcov0-fold1-seed915,8,0.0,1,915,75,valid and complete,parun-v1-cb121ff5f1aef3c520535b61d5470ddc779761fa56bdd4290d78b7ad4f59d731,11de4a8b691f7cdb67615d4e489ed8634aeaadaeae9603654a512be6196c9683,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,41209e4d02ee396812654aa1c5f410b4b06c2428fbd18ad896ed92231aa7e68d
dim8-xcov0-fold2-seed911,8,0.0,2,911,75,valid and complete,parun-v1-903201b79cb99a6e063d9fda8265f2748f722ad10490b8179908e162ce373fc7,d901514db244379312ea6b6c628f84e8def5d5a4bd44c95113c4032bd5082f67,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,93e99ccaaa2200a6a9d2e8fd3c1050764304a1915e0fa320a1ab37f96adf9f57
dim8-xcov0-fold2-seed912,8,0.0,2,912,75,valid and complete,parun-v1-d8c3d181e4782ba1c3d8c15ad22dfc8dfb4a7a60f3514da06fe4877b88c81744,90e46837157d51e0d35fac82a1864c630769b76361c07e41f4349ea7aa76435f,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,a8cc4504a50f85b3737249d3bd3e015b1f8d0a87d9b6a9d2a79b6f287630c7c9
dim8-xcov0-fold2-seed913,8,0.0,2,913,75,valid and complete,parun-v1-2f163e53890ba187047858192e8b0449aab50402bedbb0763b1745ccd028d78e,b6604910a0d5bffc715a1fad5d0e218d5e17fe43eaa74d23c19d82bcdc6f6b15,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,1b7e89fba89f7566ae185fc800936c590fe515220ab53f006ebc3133b8da59fc
dim8-xcov0-fold2-seed914,8,0.0,2,914,75,valid and complete,parun-v1-ac08e15c7b21db5af825c8a6e5e67bfa4590b09b2e184661ccebe9a277f6ad7e,14c4070128b26700c678e125476e4152e3da509df7fb1078d5cebe96b20034a8,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,c789db08d9ef36d74d4c6c3b9858511f08661765bac3ee799dc3a9982143160a
dim8-xcov0-fold2-seed915,8,0.0,2,915,75,valid and complete,parun-v1-7b3e6d09347fce50c4a6b15f79dee6a49a5a9bcd5fa1f70ed96024dc26848aee,82500c9f2ad644b523d15b3a677cf254823a78940b8372c6d346e6ac80267693,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,d336a73f85511cd34eb983aaf5e39f7ab3033271a7da72741e3648c4fe632bcc
dim8-xcov0-fold3-seed911,8,0.0,3,911,75,valid and complete,parun-v1-b7fdc438ad84e3972aae3fa5ebc1ba4ff1fd1f52dde15e44e2ea830d4c270750,45bed92f8b1e40a9101dc264661b69b6ed49a335eeece24e51e6238f096fea3b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,788b680ccd19af1a5078a29468ccedec71924988f53e9d5a9bcec65b838a6f75
dim8-xcov0-fold3-seed912,8,0.0,3,912,75,valid and complete,parun-v1-e2e2984c883718145adb09311d566b3eef29576aaad4482579391bbc1ccf14e3,a69b23936668ab1695381f8859441b607ce8f9b2e92edc743eed123c0c7078ad,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,9143cda1072e3664a49e6e3b2d1d8494f0763cee9176381e29119d33155f8fac
dim8-xcov0-fold3-seed913,8,0.0,3,913,75,valid and complete,parun-v1-90fccb895e062ff5f30782fa5ef253c1202c04422201f248b380c6e3517933a4,ea73ddee9afa1bde609c406f22de7d9568f93462344396d51076022c44b2a285,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,47c382edc2395527f2c22f60c32f9c18fc1f027496589778ff6018dd434a35ba
