source_file,noise,threshold_shift,seed,clean_strategy,corrupted_strategy,clean_global_qwk,clean_worst_site_qwk,clean_mean_site_qwk,clean_site_qwk_spread,clean_global_accuracy,clean_macro_f1,clean_mean_abs_error,clean_severe_error_rate,clean_mean_overgrade,clean_mean_undergrade,clean_prediction_entropy,corrupted_global_qwk,delta_corrupted_vs_clean_global_qwk,corrupted_worst_site_qwk,delta_corrupted_vs_clean_worst_site_qwk,corrupted_mean_site_qwk,delta_corrupted_vs_clean_mean_site_qwk,corrupted_site_qwk_spread,delta_corrupted_vs_clean_site_qwk_spread,corrupted_global_accuracy,delta_corrupted_vs_clean_global_accuracy,corrupted_macro_f1,delta_corrupted_vs_clean_macro_f1,corrupted_mean_abs_error,delta_corrupted_vs_clean_mean_abs_error,corrupted_severe_error_rate,delta_corrupted_vs_clean_severe_error_rate,corrupted_mean_overgrade,delta_corrupted_vs_clean_mean_overgrade,corrupted_mean_undergrade,delta_corrupted_vs_clean_mean_undergrade,corrupted_prediction_entropy,delta_corrupted_vs_clean_prediction_entropy,detector_failure_count,detector_failed_diagnostics,detector_triggered,chosen_strategy,detector_global_qwk,oracle_global_qwk,delta_detector_vs_clean_global_qwk,detector_regret_vs_oracle_global_qwk,detector_worst_site_qwk,oracle_worst_site_qwk,delta_detector_vs_clean_worst_site_qwk,detector_regret_vs_oracle_worst_site_qwk,detector_mean_site_qwk,oracle_mean_site_qwk,delta_detector_vs_clean_mean_site_qwk,detector_regret_vs_oracle_mean_site_qwk,detector_global_accuracy,oracle_global_accuracy,delta_detector_vs_clean_global_accuracy,detector_regret_vs_oracle_global_accuracy,detector_macro_f1,oracle_macro_f1,delta_detector_vs_clean_macro_f1,detector_regret_vs_oracle_macro_f1,variant,variant_diagnostics,variant_failed_diagnostics,variant_failure_count,variant_triggered,variant_chosen_strategy,variant_global_qwk,delta_variant_vs_clean_global_qwk,variant_macro_f1,delta_variant_vs_clean_macro_f1,variant_worst_site_qwk,delta_variant_vs_clean_worst_site_qwk,variant_mean_site_qwk,delta_variant_vs_clean_mean_site_qwk,variant_global_accuracy,delta_variant_vs_clean_global_accuracy
results\threshold_shift_panda_all_conservative_35_seed_47\predictions.csv,35,35,47,fedavg,cross_site_blend_50,0.6921737812192412,0.6538064261416063,0.7020314672875764,0.0848993069725201,0.5298823529411765,0.4594810361790215,0.8004705882352942,0.0941176470588235,0.2254117647058823,0.5750588235294117,1.2166343312159058,0.6985148818152267,0.0063411005959854,0.6806512543888461,0.0268448282472397,0.7065425962205635,0.0045111289329871,0.0411207590642284,-0.0437785479082917,0.5538823529411765,0.024,0.4823224745876996,0.0228414384086781,0.772235294117647,-0.0282352941176471,0.0889411764705882,-0.0051764705882352,0.2188235294117647,-0.0065882352941176,0.5534117647058824,-0.0216470588235293,1.2207361889290396,0.0041018577131337,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6985148818152267,0.6985148818152267,0.0063411005959854,0.0,0.6806512543888461,0.6806512543888461,0.0268448282472397,0.0,0.7065425962205635,0.7065425962205635,0.0045111289329871,0.0,0.5538823529411765,0.5538823529411765,0.024,0.0,0.4823224745876996,0.4823224745876996,0.0228414384086781,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,3,True,cross_site_blend_50,0.6985148818152267,0.006341100595985472,0.4823224745876996,0.02284143840867814,0.6806512543888461,0.02684482824723977,0.7065425962205635,0.004511128932987107,0.5538823529411765,0.02400000000000002
results\threshold_shift_panda_all_conservative_35_seed_53\predictions.csv,35,35,53,fedavg,cross_site_blend_50,0.7220044444993801,0.6893711996389367,0.7283130832458101,0.0732320067083412,0.5416470588235294,0.475308711273759,0.7501176470588236,0.0814117647058823,0.1745882352941176,0.5755294117647058,1.2470530666116162,0.717561349932142,-0.004443094567238,0.6569645223976546,-0.0324066772412821,0.722569893267072,-0.0057431899787381,0.1146446391528314,0.0414126324444901,0.5284705882352941,-0.0131764705882352,0.450925928543104,-0.024382782730655,0.7821176470588236,0.032,0.0865882352941176,0.0051764705882352,0.2136470588235294,0.0390588235294117,0.5684705882352942,-0.0070588235294116,1.213103565384407,-0.0339495012272093,1,mean_abs_error_high,False,fedavg,0.7220044444993801,0.717561349932142,0.0,0.004443094567238,0.6893711996389367,0.6569645223976546,0.0,0.0324066772412821,0.7283130832458101,0.722569893267072,0.0,0.0057431899787381,0.5416470588235294,0.5284705882352941,0.0,0.0131764705882352,0.475308711273759,0.450925928543104,0.0,0.024382782730655,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,mean_abs_error_high,1,False,fedavg,0.7220044444993801,0.0,0.475308711273759,0.0,0.6893711996389367,0.0,0.7283130832458101,0.0,0.5416470588235294,0.0
results\threshold_shift_panda_all_conservative_35_seed_59\predictions.csv,35,35,59,fedavg,cross_site_blend_50,0.7100777412130561,0.6429990356369907,0.6901337869423715,0.105887289059677,0.5435294117647059,0.471341301659099,0.7717647058823529,0.0851764705882353,0.1952941176470588,0.5764705882352941,1.2240254947685616,0.7116016939956201,0.001523952782564,0.6370567174716034,-0.0059423181653872,0.6934241099992058,0.0032903230568342,0.1132789288326377,0.0073916397729607,0.5534117647058824,0.0098823529411764,0.4825955569744076,0.0112542553153086,0.7604705882352941,-0.0112941176470587,0.0818823529411764,-0.0032941176470588,0.2141176470588235,0.0188235294117647,0.5463529411764706,-0.0301176470588234,1.238746797482302,0.0147213027137405,3,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high,True,cross_site_blend_50,0.7116016939956201,0.7116016939956201,0.001523952782564,0.0,0.6370567174716034,0.6370567174716034,-0.0059423181653872,0.0,0.6934241099992058,0.6934241099992058,0.0032903230568342,0.0,0.5534117647058824,0.5534117647058824,0.0098823529411764,0.0,0.4825955569744076,0.4825955569744076,0.0112542553153086,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high,3,True,cross_site_blend_50,0.7116016939956201,0.0015239527825640087,0.4825955569744076,0.011254255315308603,0.6370567174716034,-0.005942318165387261,0.6934241099992058,0.003290323056834299,0.5534117647058824,0.009882352941176453
results\threshold_shift_panda_all_conservative_35_seed_7\predictions.csv,35,35,7,fedavg,cross_site_blend_50,0.6942774894031114,0.6443874347078955,0.6975829421396949,0.0858773052027235,0.5374117647058824,0.4603144780205284,0.7849411764705883,0.0903529411764706,0.1552941176470588,0.6296470588235294,1.2142426451106132,0.7056756010856606,0.0113981116825492,0.6562957385838117,0.0119083038759162,0.7117153467248711,0.0141324045851762,0.1079768212688585,0.022099516066135,0.5529411764705883,0.0155294117647059,0.4856018793440087,0.0252874013234802,0.7529411764705882,-0.032,0.0870588235294117,-0.0032941176470588,0.1868235294117647,0.0315294117647058,0.5661176470588235,-0.0635294117647059,1.2264807032274183,0.0122380581168053,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.7056756010856606,0.7056756010856606,0.0113981116825492,0.0,0.6562957385838117,0.6562957385838117,0.0119083038759162,0.0,0.7117153467248711,0.7117153467248711,0.0141324045851762,0.0,0.5529411764705883,0.5529411764705883,0.0155294117647059,0.0,0.4856018793440087,0.4856018793440087,0.0252874013234802,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,3,True,cross_site_blend_50,0.7056756010856606,0.011398111682549228,0.4856018793440087,0.02528740132348034,0.6562957385838117,0.011908303875916237,0.7117153467248711,0.014132404585176284,0.5529411764705883,0.015529411764705903
results\threshold_shift_panda_all_conservative_45_seed_11\predictions.csv,45,45,11,fedavg,cross_site_blend_50,0.7186645880399637,0.6983115957788266,0.7269082996176406,0.0565871762874488,0.5256470588235295,0.4458322751590808,0.7581176470588236,0.0705882352941176,0.1327058823529411,0.6254117647058823,1.2047639969635384,0.7279402531602377,0.009275665120274,0.6982601754864977,-5.142029232896306e-05,0.7413890565436128,0.0144807569259721,0.0733651753637983,0.0167779990763495,0.5491764705882353,0.0235294117647058,0.4756956220330177,0.0298633468739368,0.7265882352941176,-0.0315294117647059,0.0752941176470588,0.0047058823529411,0.1656470588235294,0.0329411764705882,0.5609411764705883,-0.064470588235294,1.228324298388084,0.0235603014245455,1,mean_abs_error_high,False,fedavg,0.7186645880399637,0.7279402531602377,0.0,-0.009275665120274,0.6983115957788266,0.6982601754864977,0.0,5.142029232896306e-05,0.7269082996176406,0.7413890565436128,0.0,-0.0144807569259721,0.5256470588235295,0.5491764705882353,0.0,-0.0235294117647058,0.4458322751590808,0.4756956220330177,0.0,-0.0298633468739368,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,mean_abs_error_high,1,False,fedavg,0.7186645880399637,0.0,0.4458322751590808,0.0,0.6983115957788266,0.0,0.7269082996176406,0.0,0.5256470588235295,0.0
results\threshold_shift_panda_all_conservative_45_seed_123\predictions.csv,45,45,123,fedavg,cross_site_blend_50,0.6842525827854697,0.6443909272024675,0.6827482723486302,0.0739910587963851,0.512,0.4354754690015998,0.8084705882352942,0.0912941176470588,0.1647058823529411,0.6437647058823529,1.25651402768541,0.7276041522412715,0.0433515694558017,0.6793432674370103,0.0349523402345428,0.7197759974251865,0.0370277250765562,0.0794422259562985,0.0054511671599134,0.5421176470588235,0.0301176470588234,0.4722981845450189,0.036822715543419,0.7463529411764706,-0.0621176470588236,0.0767058823529411,-0.0145882352941176,0.2381176470588235,0.0734117647058823,0.508235294117647,-0.1355294117647059,1.2447748699019268,-0.0117391577834833,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.7276041522412715,0.7276041522412715,0.0433515694558017,0.0,0.6793432674370103,0.6793432674370103,0.0349523402345428,0.0,0.7197759974251865,0.7197759974251865,0.0370277250765562,0.0,0.5421176470588235,0.5421176470588235,0.0301176470588234,0.0,0.4722981845450189,0.4722981845450189,0.036822715543419,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,3,True,cross_site_blend_50,0.7276041522412715,0.043351569455801764,0.4722981845450189,0.03682271554341909,0.6793432674370103,0.034952340234542856,0.7197759974251865,0.03702772507655627,0.5421176470588235,0.03011764705882347
results\threshold_shift_panda_all_conservative_45_seed_17\predictions.csv,45,45,17,fedavg,cross_site_blend_50,0.7047611051305348,0.645220573180699,0.6905945451901226,0.0909757587087569,0.5129411764705882,0.4388248410063545,0.7943529411764706,0.0781176470588235,0.1477647058823529,0.6465882352941177,1.2398184894957895,0.7077247854813571,0.0029636803508222,0.6417517990615361,-0.0034687741191629,0.6917447783051633,0.0011502331150406,0.1018123133312761,0.0108365546225192,0.5289411764705882,0.016,0.4601461090491274,0.0213212680427729,0.7684705882352941,-0.0258823529411764,0.0785882352941176,0.0004705882352941,0.1609411764705882,0.0131764705882352,0.6075294117647059,-0.0390588235294118,1.2388539655751256,-0.0009645239206639,2,worst_site_qwk_low;mean_abs_error_high,False,fedavg,0.7047611051305348,0.7077247854813571,0.0,-0.0029636803508222,0.645220573180699,0.6417517990615361,0.0,0.0034687741191629,0.6905945451901226,0.6917447783051633,0.0,-0.0011502331150406,0.5129411764705882,0.5289411764705882,0.0,-0.016,0.4388248410063545,0.4601461090491274,0.0,-0.0213212680427729,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high,2,False,fedavg,0.7047611051305348,0.0,0.4388248410063545,0.0,0.645220573180699,0.0,0.6905945451901226,0.0,0.5129411764705882,0.0
results\threshold_shift_panda_all_conservative_45_seed_2025\predictions.csv,45,45,2025,fedavg,cross_site_blend_50,0.6513178987545161,0.6357395844743857,0.6550728682482759,0.0617910715279269,0.512,0.4213510266509179,0.8465882352941176,0.1021176470588235,0.1689411764705882,0.6776470588235294,1.2398197962944426,0.6916847406111084,0.0403668418565923,0.6475384686313133,0.0117988841569275,0.6929907323339558,0.0379178640856798,0.0791388873452907,0.0173478158173637,0.5251764705882352,0.0131764705882352,0.4405144881551974,0.0191634615042795,0.7995294117647059,-0.0470588235294117,0.0908235294117647,-0.0112941176470588,0.2188235294117647,0.0498823529411764,0.5807058823529412,-0.0969411764705882,1.2347401108882392,-0.0050796854062034,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6916847406111084,0.6916847406111084,0.0403668418565923,0.0,0.6475384686313133,0.6475384686313133,0.0117988841569275,0.0,0.6929907323339558,0.6929907323339558,0.0379178640856798,0.0,0.5251764705882352,0.5251764705882352,0.0131764705882352,0.0,0.4405144881551974,0.4405144881551974,0.0191634615042795,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,3,True,cross_site_blend_50,0.6916847406111084,0.04036684185659234,0.4405144881551974,0.0191634615042795,0.6475384686313133,0.011798884156927536,0.6929907323339558,0.037917864085679875,0.5251764705882352,0.013176470588235234
results\threshold_shift_panda_all_conservative_45_seed_23\predictions.csv,45,45,23,fedavg,cross_site_blend_50,0.6689702161873159,0.6278285098051922,0.6892648974635475,0.1249900734371944,0.5256470588235295,0.4501728064200315,0.8169411764705883,0.0974117647058823,0.1487058823529412,0.668235294117647,1.223265605185007,0.6811832732447068,0.0122130570573909,0.6330609816469177,0.0052324718417254,0.7044609882881547,0.0151960908246072,0.1447019826986322,0.0197119092614377,0.5383529411764706,0.0127058823529411,0.4677176487867743,0.0175448423667428,0.7981176470588235,-0.0188235294117647,0.0974117647058823,0.0,0.1632941176470588,0.0145882352941176,0.6348235294117647,-0.0334117647058823,1.1950156635017095,-0.0282499416832973,5,global_qwk_low;worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6811832732447068,0.6811832732447068,0.0122130570573909,0.0,0.6330609816469177,0.6330609816469177,0.0052324718417254,0.0,0.7044609882881547,0.7044609882881547,0.0151960908246072,0.0,0.5383529411764706,0.5383529411764706,0.0127058823529411,0.0,0.4677176487867743,0.4677176487867743,0.0175448423667428,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,4,True,cross_site_blend_50,0.6811832732447068,0.012213057057390952,0.4677176487867743,0.017544842366742808,0.6330609816469177,0.005232471841725483,0.7044609882881547,0.015196090824607267,0.5383529411764706,0.012705882352941122
results\threshold_shift_panda_all_conservative_45_seed_29\predictions.csv,45,45,29,fedavg,cross_site_blend_50,0.7027122701678348,0.6593035575542109,0.6983248374194991,0.0674032162340082,0.5218823529411765,0.4494435876297903,0.7905882352941176,0.088,0.1576470588235294,0.6329411764705882,1.196903554445906,0.7083737182341829,0.0056614480663481,0.6553674973311827,-0.0039360602230281,0.7033051263106922,0.004980288891193,0.0885817534051347,0.0211785371711265,0.5468235294117647,0.0249411764705882,0.4791428742323236,0.0296992866025332,0.7585882352941177,-0.0319999999999999,0.084235294117647,-0.0037647058823529,0.1830588235294117,0.0254117647058823,0.5755294117647058,-0.0574117647058823,1.2174418629639214,0.0205383085180153,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.7083737182341829,0.7083737182341829,0.0056614480663481,0.0,0.6553674973311827,0.6553674973311827,-0.0039360602230281,0.0,0.7033051263106922,0.7033051263106922,0.004980288891193,0.0,0.5468235294117647,0.5468235294117647,0.0249411764705882,0.0,0.4791428742323236,0.4791428742323236,0.0296992866025332,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,3,True,cross_site_blend_50,0.7083737182341829,0.0056614480663481626,0.4791428742323236,0.029699286602533292,0.6553674973311827,-0.0039360602230281705,0.7033051263106922,0.004980288891193063,0.5468235294117647,0.024941176470588244
results\threshold_shift_panda_all_conservative_45_seed_31\predictions.csv,45,45,31,fedavg,cross_site_blend_50,0.6907445542033991,0.6478213865592243,0.697022671132488,0.0990737087116392,0.5209411764705882,0.4467296226169241,0.7783529411764706,0.0809411764705882,0.156235294117647,0.6221176470588236,1.241704937493638,0.7010929147350812,0.010348360531682,0.6782066835699941,0.0303852970107698,0.7110580444059729,0.0140353732734849,0.063455555044703,-0.0356181536669362,0.5378823529411765,0.0169411764705882,0.4778400687043871,0.031110446087463,0.7807058823529411,0.0023529411764705,0.0884705882352941,0.0075294117647058,0.2258823529411764,0.0696470588235294,0.5548235294117647,-0.0672941176470588,1.2281036756811077,-0.0136012618125302,3,global_qwk_low;worst_site_qwk_low;mean_abs_error_high,True,cross_site_blend_50,0.7010929147350812,0.7010929147350812,0.010348360531682,0.0,0.6782066835699941,0.6782066835699941,0.0303852970107698,0.0,0.7110580444059729,0.7110580444059729,0.0140353732734849,0.0,0.5378823529411765,0.5378823529411765,0.0169411764705882,0.0,0.4778400687043871,0.4778400687043871,0.031110446087463,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high,2,False,fedavg,0.6907445542033991,0.0,0.4467296226169241,0.0,0.6478213865592243,0.0,0.697022671132488,0.0,0.5209411764705882,0.0
results\threshold_shift_panda_all_conservative_45_seed_37\predictions.csv,45,45,37,fedavg,cross_site_blend_50,0.6718398316224687,0.6566294013012368,0.6776751902752847,0.0577402918144898,0.5134117647058823,0.4501286620132132,0.8178823529411765,0.0941176470588235,0.1454117647058823,0.6724705882352942,1.1877916427116788,0.6989889494547878,0.0271491178323191,0.6798369892493196,0.0232075879480827,0.7028944926747505,0.0252193023994657,0.0388444897333896,-0.0188958020811002,0.5383529411764706,0.0249411764705882,0.4679482987007382,0.0178196366875249,0.7778823529411765,-0.04,0.0903529411764706,-0.0037647058823529,0.1910588235294117,0.0456470588235294,0.5868235294117647,-0.0856470588235294,1.2612150037606646,0.0734233610489858,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.6989889494547878,0.6989889494547878,0.0271491178323191,0.0,0.6798369892493196,0.6798369892493196,0.0232075879480827,0.0,0.7028944926747505,0.7028944926747505,0.0252193023994657,0.0,0.5383529411764706,0.5383529411764706,0.0249411764705882,0.0,0.4679482987007382,0.4679482987007382,0.0178196366875249,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,3,True,cross_site_blend_50,0.6989889494547878,0.027149117832319103,0.4679482987007382,0.017819636687524953,0.6798369892493196,0.023207587948082753,0.7028944926747505,0.025219302399465793,0.5383529411764706,0.024941176470588244
results\threshold_shift_panda_all_conservative_45_seed_41\predictions.csv,45,45,41,fedavg,cross_site_blend_50,0.7123796898843978,0.6477160424225139,0.7230280654793807,0.1493724689112257,0.532235294117647,0.4576524733917275,0.7595294117647059,0.0752941176470588,0.1689411764705882,0.5905882352941176,1.216875668403408,0.7108887383352965,-0.0014909515491012,0.6681257448384706,0.0204097024159567,0.7194995869173381,-0.0035284785620426,0.1343608083755315,-0.0150116605356941,0.536,0.003764705882353,0.4617007732319488,0.0040482998402213,0.7670588235294118,0.0075294117647058,0.0785882352941176,0.0032941176470588,0.1656470588235294,-0.0032941176470588,0.6014117647058823,0.0108235294117646,1.208587090198221,-0.0082885782051869,3,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high,True,cross_site_blend_50,0.7108887383352965,0.7108887383352965,-0.0014909515491012,0.0,0.6681257448384706,0.6681257448384706,0.0204097024159567,0.0,0.7194995869173381,0.7194995869173381,-0.0035284785620426,0.0,0.536,0.536,0.003764705882353,0.0,0.4617007732319488,0.4617007732319488,0.0040482998402213,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high,3,True,cross_site_blend_50,0.7108887383352965,-0.0014909515491012826,0.4617007732319488,0.004048299840221314,0.6681257448384706,0.020409702415956743,0.7194995869173381,-0.003528478562042636,0.536,0.0037647058823530033
results\threshold_shift_panda_all_conservative_45_seed_42\predictions.csv,45,45,42,fedavg,cross_site_blend_50,0.6774827764861275,0.6445375035779021,0.6916365566904921,0.1014820199256691,0.5270588235294118,0.4543662053061909,0.7985882352941176,0.0912941176470588,0.1336470588235294,0.6649411764705883,1.2261141193444989,0.684495430609388,0.0070126541232604,0.6552577603454078,0.0107202567675057,0.6966647491374609,0.0050281924469688,0.0956957754403231,-0.005786244485346,0.536,0.0089411764705882,0.462630665272385,0.0082644599661941,0.7835294117647059,-0.0150588235294116,0.0894117647058823,-0.0018823529411764,0.1557647058823529,0.0221176470588235,0.6277647058823529,-0.0371764705882353,1.2219655729572696,-0.0041485463872292,4,global_qwk_low;worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,True,cross_site_blend_50,0.684495430609388,0.684495430609388,0.0070126541232604,0.0,0.6552577603454078,0.6552577603454078,0.0107202567675057,0.0,0.6966647491374609,0.6966647491374609,0.0050281924469688,0.0,0.536,0.536,0.0089411764705882,0.0,0.462630665272385,0.462630665272385,0.0082644599661941,0.0,minus_global_qwk_low,worst_site_qwk_low;site_qwk_spread_high;mean_abs_error_high;severe_error_rate_high,worst_site_qwk_low;mean_abs_error_high;severe_error_rate_high,3,True,cross_site_blend_50,0.684495430609388,0.0070126541232604644,0.462630665272385,0.008264459966194126,0.6552577603454078,0.010720256767505765,0.6966647491374609,0.005028192446968838,0.536,0.00894117647058823
