swap_type,bio_abs_idx,acq_abs_idx,bio_scanner,bio_category,acq_scanner,acq_category,bio_space_category_purity_k1,bio_space_scanner_purity_k1,acq_space_category_purity_k1,acq_space_scanner_purity_k1,bio_space_category_purity_k5,bio_space_scanner_purity_k5,acq_space_category_purity_k5,acq_space_scanner_purity_k5,bio_space_category_purity_k10,bio_space_scanner_purity_k10,acq_space_category_purity_k10,acq_space_scanner_purity_k10,variant,acquisition_dim,cross_covariance_weight,source,fold,seed,n_test_samples,n_test_regions,n_categories,n_scanners
C_diff_category_diff_scanner,2228,791,nz210,Epidermis,gt450,SCC,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.2,0.5,0.2,0.4,0.1,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,2182,783,nz20,Epidermis,nz210,SCC,1.0,0.0,0.0,1.0,1.0,0.0,0.4,1.0,1.0,0.1,0.3,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,2228,1506,nz210,Epidermis,gt450,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.2,0.8,0.5,0.2,0.4,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,1868,3232,nz210,Inflamm/Necrosis,nz20,Subcutis,1.0,0.0,1.0,0.0,1.0,0.0,0.4,0.8,1.0,0.1,0.4,0.7,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,2411,3654,gt450,Dermis,p1000,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.6,1.0,0.4,0.1,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,2424,1838,p1000,SCC,nz210,Epidermis,1.0,0.0,1.0,1.0,0.8,0.2,0.4,1.0,0.4,0.1,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,3871,3758,gt450,Dermis,nz210,Cartilage,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.2,0.0,0.1,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,3758,3650,nz210,Cartilage,cs2,Epidermis,1.0,0.0,1.0,1.0,0.8,0.2,1.0,1.0,0.4,0.1,0.6,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,2375,3827,cs2,Dermis,nz20,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.2,1.0,0.7,0.1,0.5,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,2419,3866,p1000,Subcutis,gt450,Dermis,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,0.7,0.3,0.4,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,1840,1872,cs2,Bone,nz20,Inflamm/Necrosis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.1,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,3861,1490,gt450,Subcutis,cs2,Epidermis,1.0,1.0,0.0,1.0,1.0,0.2,0.4,1.0,0.5,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,2348,3755,nz210,Inflamm/Necrosis,cs2,Cartilage,1.0,1.0,1.0,0.0,1.0,0.2,0.2,0.8,0.5,0.2,0.1,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,3231,3878,gt450,Subcutis,nz210,SCC,1.0,1.0,1.0,1.0,1.0,0.2,0.8,1.0,0.6,0.2,0.6,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
C_diff_category_diff_scanner,1858,3875,nz210,Inflamm/Necrosis,cs2,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.4,1.0,0.9,0.1,0.7,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3133,1508,nz210,Subcutis,nz210,Dermis,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.2,1.0,0.2,0.3,0.3,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3701,3117,gt450,SCC,nz20,Epidermis,1.0,1.0,1.0,0.0,1.0,0.4,0.8,0.8,1.0,0.2,0.6,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3775,1477,cs2,Epidermis,nz20,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.6,1.0,1.0,0.3,0.6,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3911,3921,gt450,Dermis,gt450,Dermis,1.0,1.0,1.0,1.0,1.0,0.4,0.6,1.0,1.0,0.3,0.6,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2369,1623,p1000,Bone,nz210,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.5,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2417,3739,nz20,Subcutis,p1000,SCC,1.0,1.0,0.0,1.0,1.0,0.4,0.2,1.0,0.9,0.3,0.1,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1505,2361,cs2,Dermis,gt450,SCC,1.0,0.0,1.0,1.0,0.8,0.0,1.0,1.0,0.6,0.1,0.5,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2368,2203,nz210,Bone,nz210,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.6,0.2,0.4,0.1,0.5,0.2,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3678,3742,nz210,SCC,nz20,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.6,0.6,0.5,0.2,0.4,0.4,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1820,2428,cs2,Epidermis,nz210,Subcutis,1.0,1.0,0.0,1.0,1.0,0.2,0.2,1.0,1.0,0.3,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1881,2416,gt450,Inflamm/Necrosis,gt450,Subcutis,1.0,1.0,0.0,1.0,1.0,0.2,0.2,1.0,0.8,0.3,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,799,1551,p1000,SCC,gt450,Dermis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.7,0.4,0.5,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3670,3883,cs2,Epidermis,nz210,Epidermis,1.0,1.0,0.0,1.0,0.4,0.6,0.0,0.8,0.3,0.3,0.2,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3694,3244,p1000,Epidermis,p1000,Bone,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.1,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1874,3719,p1000,Inflamm/Necrosis,p1000,Epidermis,1.0,0.0,1.0,1.0,1.0,0.2,0.8,1.0,0.9,0.2,0.6,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3950,2180,cs2,Dermis,cs2,Epidermis,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.6,1.0,0.1,0.4,0.6,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2175,1497,cs2,Epidermis,nz20,Epidermis,1.0,1.0,1.0,1.0,1.0,0.4,0.6,1.0,1.0,0.2,0.4,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2400,3840,cs2,Subcutis,cs2,Dermis,1.0,0.0,0.0,1.0,1.0,0.0,0.2,1.0,0.8,0.3,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,803,2209,nz210,SCC,p1000,Epidermis,1.0,0.0,0.0,1.0,1.0,0.2,0.4,1.0,0.9,0.2,0.5,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3129,3853,p1000,Subcutis,nz210,Epidermis,1.0,0.0,0.0,1.0,0.8,0.2,0.6,1.0,0.4,0.3,0.5,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3745,3838,cs2,Dermis,nz210,Dermis,0.0,1.0,1.0,1.0,0.6,0.4,0.4,1.0,0.6,0.2,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3913,3240,nz210,Dermis,cs2,Bone,1.0,0.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0.1,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2438,788,nz210,Subcutis,nz210,Inflamm/Necrosis,1.0,0.0,0.0,1.0,1.0,0.0,0.2,1.0,1.0,0.0,0.1,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3848,3109,nz210,Epidermis,p1000,Epidermis,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3799,3778,p1000,Epidermis,nz210,Epidermis,1.0,0.0,1.0,1.0,0.8,0.2,1.0,1.0,0.4,0.1,1.0,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3735,791,cs2,SCC,gt450,SCC,1.0,0.0,1.0,1.0,0.8,0.2,0.6,0.2,0.4,0.2,0.4,0.1,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1834,3141,p1000,Epidermis,gt450,Subcutis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3238,2369,nz210,Subcutis,p1000,Bone,1.0,0.0,0.0,1.0,0.8,0.2,0.2,1.0,0.5,0.2,0.1,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1485,3757,cs2,Epidermis,nz20,Cartilage,1.0,0.0,1.0,0.0,1.0,0.0,0.2,0.2,0.9,0.1,0.2,0.3,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3831,3663,gt450,Dermis,nz210,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.6,0.9,0.3,0.8,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1589,795,p1000,Dermis,cs2,SCC,1.0,0.0,0.0,0.0,0.6,0.2,0.8,0.4,0.6,0.1,0.7,0.5,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1478,3233,nz210,Epidermis,nz210,Subcutis,1.0,0.0,1.0,1.0,1.0,0.2,0.8,0.8,1.0,0.1,0.5,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2181,3859,gt450,Epidermis,p1000,SCC,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,1.0,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1624,3945,p1000,Epidermis,cs2,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.8,1.0,0.4,0.3,0.5,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1501,3111,gt450,Epidermis,gt450,Epidermis,1.0,1.0,1.0,1.0,0.8,0.4,0.8,1.0,0.4,0.3,0.6,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2411,3773,gt450,Dermis,nz210,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.8,1.0,0.4,0.1,0.6,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3943,1478,nz210,Dermis,nz210,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.8,1.0,1.0,0.2,0.9,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1872,1861,nz20,Inflamm/Necrosis,gt450,Inflamm/Necrosis,1.0,0.0,1.0,1.0,1.0,0.2,0.2,0.6,1.0,0.1,0.2,0.7,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3121,2382,gt450,SCC,nz20,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.6,1.0,0.5,0.1,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1839,3712,p1000,Epidermis,nz20,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.4,1.0,0.4,0.5,0.4,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3948,1617,nz210,Dermis,nz20,SCC,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.7,0.1,0.9,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2371,3231,gt450,Inflamm/Necrosis,gt450,Subcutis,1.0,1.0,1.0,0.0,1.0,0.2,0.2,0.8,0.5,0.3,0.3,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1607,2395,nz20,SCC,cs2,Subcutis,1.0,1.0,1.0,0.0,1.0,0.2,0.2,0.2,0.6,0.3,0.2,0.2,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1473,2367,nz210,Epidermis,nz20,Bone,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.8,1.0,0.2,0.2,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2216,2204,gt450,SCC,p1000,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.8,1.0,0.4,0.1,0.8,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2197,1497,nz20,Epidermis,nz20,Epidermis,1.0,0.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,0.1,0.4,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3914,1847,p1000,Dermis,nz20,SCC,1.0,1.0,0.0,0.0,1.0,0.4,0.2,0.4,1.0,0.2,0.5,0.3,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3686,3745,gt450,SCC,cs2,Dermis,1.0,0.0,1.0,1.0,1.0,0.2,0.4,0.4,0.9,0.2,0.6,0.2,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3653,3682,nz210,Epidermis,nz20,SCC,1.0,1.0,0.0,1.0,1.0,0.4,0.0,1.0,1.0,0.3,0.1,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3148,3719,nz210,Subcutis,p1000,Epidermis,1.0,0.0,1.0,1.0,1.0,0.2,0.8,1.0,0.9,0.1,0.6,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1554,2216,p1000,Dermis,gt450,SCC,1.0,1.0,1.0,1.0,0.6,0.4,0.4,1.0,0.5,0.3,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1599,2363,p1000,Dermis,nz210,SCC,1.0,0.0,0.0,1.0,0.8,0.2,0.6,1.0,0.5,0.1,0.6,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,784,1481,p1000,SCC,gt450,Epidermis,1.0,0.0,1.0,0.0,0.6,0.2,0.8,0.4,0.5,0.2,0.6,0.5,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2190,1524,cs2,Epidermis,p1000,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.6,1.0,1.0,0.1,0.5,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1605,3244,cs2,SCC,p1000,Bone,1.0,0.0,1.0,1.0,0.6,0.2,0.2,1.0,0.4,0.1,0.1,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3096,1847,gt450,Epidermis,nz20,SCC,1.0,1.0,0.0,0.0,1.0,0.2,0.2,0.4,1.0,0.2,0.5,0.3,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3711,1517,gt450,Epidermis,nz20,SCC,1.0,1.0,1.0,1.0,0.6,0.4,0.8,1.0,0.4,0.2,0.6,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2225,2413,cs2,Epidermis,nz210,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,0.8,0.6,0.2,0.6,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1520,3928,cs2,SCC,nz210,Dermis,1.0,0.0,0.0,1.0,1.0,0.2,0.0,0.8,0.9,0.2,0.0,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3820,2364,cs2,Epidermis,p1000,SCC,1.0,0.0,1.0,1.0,1.0,0.0,0.6,1.0,0.8,0.1,0.4,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3846,2187,gt450,Epidermis,nz20,Epidermis,1.0,0.0,1.0,1.0,1.0,0.2,0.6,0.8,0.8,0.2,0.5,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3903,1556,nz210,Dermis,gt450,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.4,1.0,1.0,0.2,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1830,3123,cs2,Epidermis,nz210,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.4,0.6,1.0,0.2,0.3,0.6,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2421,3180,gt450,SCC,cs2,Subcutis,1.0,0.0,1.0,1.0,0.8,0.2,0.6,1.0,0.4,0.1,0.4,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1851,3837,gt450,Inflamm/Necrosis,nz20,Dermis,1.0,1.0,1.0,1.0,0.8,0.2,0.8,1.0,0.5,0.2,0.5,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3235,3097,cs2,Subcutis,nz20,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,1.0,1.0,0.5,0.1,0.7,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3869,3881,p1000,Dermis,gt450,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,1.0,0.1,0.4,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3934,3749,p1000,SCC,p1000,Dermis,1.0,1.0,1.0,1.0,1.0,0.4,0.6,0.6,1.0,0.2,0.6,0.3,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3747,3862,nz20,Dermis,nz20,Subcutis,0.0,1.0,1.0,1.0,0.6,0.4,0.4,0.8,0.6,0.2,0.3,0.7,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2383,3755,nz210,SCC,cs2,Cartilage,1.0,0.0,1.0,0.0,1.0,0.0,0.2,0.8,0.7,0.1,0.1,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1485,1611,cs2,Epidermis,gt450,SCC,1.0,0.0,0.0,1.0,1.0,0.0,0.4,1.0,0.9,0.1,0.4,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2429,3162,p1000,Subcutis,nz20,Subcutis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.8,0.6,0.2,0.2,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3237,3183,nz20,Subcutis,nz210,Subcutis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3092,3910,nz20,Epidermis,cs2,Dermis,1.0,0.0,1.0,1.0,1.0,0.0,0.6,1.0,0.9,0.2,0.4,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2179,1485,p1000,Epidermis,cs2,Epidermis,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6,1.0,0.2,0.4,0.6,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3176,3164,gt450,Subcutis,p1000,Subcutis,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.8,1.0,0.2,0.3,0.6,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1598,2359,nz210,Dermis,p1000,SCC,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.5,0.2,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3898,1599,nz210,Subcutis,p1000,Dermis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.4,0.0,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,786,3928,gt450,Inflamm/Necrosis,nz210,Dermis,1.0,0.0,0.0,1.0,0.8,0.2,0.0,0.8,0.4,0.3,0.0,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3894,3938,p1000,SCC,nz210,Dermis,1.0,1.0,1.0,0.0,1.0,0.4,1.0,0.0,1.0,0.2,0.6,0.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3931,788,gt450,SCC,nz210,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.4,0.2,1.0,1.0,0.2,0.1,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3896,1608,gt450,Subcutis,nz210,SCC,1.0,0.0,1.0,1.0,0.8,0.2,0.6,0.6,0.4,0.1,0.5,0.4,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3840,3805,cs2,Dermis,cs2,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.2,0.1,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3767,3181,nz20,Epidermis,gt450,Subcutis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3662,3790,nz20,Epidermis,cs2,Epidermis,1.0,0.0,0.0,1.0,1.0,0.2,0.4,1.0,1.0,0.1,0.4,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3762,3722,nz20,Epidermis,nz20,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.8,1.0,1.0,0.2,0.6,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1831,3174,gt450,Epidermis,p1000,Subcutis,1.0,0.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1474,3950,p1000,Epidermis,cs2,Dermis,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.2,0.0,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2381,793,gt450,SCC,nz210,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.4,0.4,0.6,0.2,0.4,0.6,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3120,2221,cs2,SCC,gt450,Bone,1.0,0.0,1.0,0.0,0.8,0.0,0.2,0.4,0.4,0.1,0.1,0.3,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3837,3757,nz20,Dermis,nz20,Cartilage,1.0,1.0,1.0,0.0,1.0,0.2,0.2,0.2,1.0,0.3,0.2,0.3,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3159,3674,p1000,Subcutis,p1000,Epidermis,1.0,0.0,0.0,1.0,0.8,0.0,0.2,1.0,0.6,0.2,0.1,0.9,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3671,3838,gt450,Epidermis,nz210,Dermis,1.0,0.0,1.0,1.0,0.6,0.4,0.4,1.0,0.4,0.2,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2411,3709,gt450,Dermis,p1000,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.4,0.1,0.1,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2391,2382,gt450,Subcutis,nz20,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.6,1.0,0.4,0.1,0.3,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,787,2440,nz20,Inflamm/Necrosis,cs2,Bone,1.0,1.0,0.0,1.0,0.6,0.6,0.2,1.0,0.5,0.3,0.1,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3184,3845,p1000,Subcutis,cs2,Epidermis,1.0,0.0,1.0,1.0,1.0,0.2,0.4,1.0,1.0,0.4,0.4,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3949,3817,p1000,Dermis,nz20,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.4,0.8,1.0,0.1,0.3,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,2206,1826,gt450,Epidermis,gt450,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.6,1.0,1.0,0.3,0.6,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3757,3775,nz20,Cartilage,cs2,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.6,1.0,0.5,0.2,0.5,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3232,1609,nz20,Subcutis,p1000,SCC,1.0,0.0,0.0,1.0,1.0,0.0,0.4,0.8,0.9,0.0,0.4,0.6,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3173,3117,nz210,Subcutis,nz20,Epidermis,1.0,0.0,1.0,0.0,1.0,0.2,0.8,0.8,0.7,0.1,0.6,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3088,3140,nz210,Epidermis,cs2,Subcutis,1.0,0.0,1.0,1.0,1.0,0.0,0.2,1.0,0.9,0.1,0.1,0.8,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,1854,3879,p1000,Inflamm/Necrosis,p1000,SCC,1.0,0.0,1.0,1.0,0.6,0.2,0.8,1.0,0.4,0.3,0.6,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3802,3850,nz20,Epidermis,cs2,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.6,0.6,0.4,0.1,0.5,0.5,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
D_random_acquisition,3114,2200,p1000,Epidermis,cs2,Epidermis,1.0,0.0,0.0,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.2,1.0,true_pair,64,0.05,pair_integrity,4,913,9,171,7,5
