source_file,noise,seed,clean_strategy,corrupted_strategy,clean_global_qwk,clean_worst_site_qwk,clean_mean_site_qwk,clean_site_qwk_spread,clean_global_accuracy,clean_macro_f1,clean_mean_abs_error,clean_severe_error_rate,clean_mean_overgrade,clean_mean_undergrade,clean_prediction_entropy,corrupted_global_qwk,delta_corrupted_vs_clean_global_qwk,corrupted_worst_site_qwk,delta_corrupted_vs_clean_worst_site_qwk,corrupted_mean_site_qwk,delta_corrupted_vs_clean_mean_site_qwk,corrupted_site_qwk_spread,delta_corrupted_vs_clean_site_qwk_spread,corrupted_global_accuracy,delta_corrupted_vs_clean_global_accuracy,corrupted_macro_f1,delta_corrupted_vs_clean_macro_f1,corrupted_mean_abs_error,delta_corrupted_vs_clean_mean_abs_error,corrupted_severe_error_rate,delta_corrupted_vs_clean_severe_error_rate,corrupted_mean_overgrade,delta_corrupted_vs_clean_mean_overgrade,corrupted_mean_undergrade,delta_corrupted_vs_clean_mean_undergrade,corrupted_prediction_entropy,delta_corrupted_vs_clean_prediction_entropy,detector_triggered,detector_reasons,chosen_strategy,detector_global_qwk,delta_detector_vs_clean_global_qwk,oracle_global_qwk,delta_oracle_vs_clean_global_qwk,detector_regret_vs_oracle_global_qwk,detector_worst_site_qwk,delta_detector_vs_clean_worst_site_qwk,oracle_worst_site_qwk,delta_oracle_vs_clean_worst_site_qwk,detector_regret_vs_oracle_worst_site_qwk,detector_mean_site_qwk,delta_detector_vs_clean_mean_site_qwk,oracle_mean_site_qwk,delta_oracle_vs_clean_mean_site_qwk,detector_regret_vs_oracle_mean_site_qwk,detector_global_accuracy,delta_detector_vs_clean_global_accuracy,oracle_global_accuracy,delta_oracle_vs_clean_global_accuracy,detector_regret_vs_oracle_global_accuracy,detector_macro_f1,delta_detector_vs_clean_macro_f1,oracle_macro_f1,delta_oracle_vs_clean_macro_f1,detector_regret_vs_oracle_macro_f1
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_11\predictions.csv,45,11,fedavg,cross_site_blend_50,0.6919246834578112,0.659476487370946,0.7001800507219968,0.07999562074828037,0.5378823529411765,0.4554136184860294,0.8,0.09552941176470588,0.20847058823529413,0.5915294117647059,1.517330478730091,0.7000498136271328,0.008125130169321593,0.6744215264764946,0.014945039105548563,0.711003845278946,0.010823794556949151,0.06482910780167184,-0.015166512946608535,0.5397647058823529,0.0018823529411764461,0.4577359240697427,0.002322305583713269,0.7901176470588235,-0.009882352941176564,0.09176470588235294,-0.003764705882352934,0.2541176470588235,0.045647058823529374,0.536,-0.05552941176470583,1.4339585566078998,-0.08337192212219113,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.7000498136271328,0.008125130169321593,0.7000498136271328,0.008125130169321593,0.0,0.6744215264764946,0.014945039105548563,0.6744215264764946,0.014945039105548563,0.0,0.711003845278946,0.010823794556949151,0.711003845278946,0.010823794556949151,0.0,0.5397647058823529,0.0018823529411764461,0.5397647058823529,0.0018823529411764461,0.0,0.4577359240697427,0.002322305583713269,0.4577359240697427,0.002322305583713269,0.0
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_17\predictions.csv,45,17,fedavg,cross_site_blend_50,0.699242730571462,0.6513030828532212,0.6854659364916867,0.07780450666030791,0.5397647058823529,0.46602459367774635,0.788235294117647,0.09129411764705882,0.2508235294117647,0.5374117647058824,1.5064451379168977,0.7065837564249628,0.007341025853500827,0.6419135721072082,-0.009389510746013019,0.6919788679368157,0.006512931445128989,0.09815585977702279,0.020351353116714876,0.552,0.012235294117647122,0.4899203907331587,0.023895797055412338,0.7581176470588236,-0.03011764705882347,0.08235294117647059,-0.00894117647058823,0.21976470588235295,-0.031058823529411778,0.5383529411764706,0.0009411764705882231,1.4615273844382597,-0.04491775347863802,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.7065837564249628,0.007341025853500827,0.7065837564249628,0.007341025853500827,0.0,0.6419135721072082,-0.009389510746013019,0.6419135721072082,-0.009389510746013019,0.0,0.6919788679368157,0.006512931445128989,0.6919788679368157,0.006512931445128989,0.0,0.552,0.012235294117647122,0.552,0.012235294117647122,0.0,0.4899203907331587,0.023895797055412338,0.4899203907331587,0.023895797055412338,0.0
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_23\predictions.csv,45,23,fedavg,cross_site_blend_50,0.6709619794482587,0.626392849916455,0.6911011845706841,0.13612790875848602,0.5327058823529411,0.4535446217461367,0.8470588235294118,0.10776470588235294,0.2837647058823529,0.5632941176470588,1.486847468250448,0.6636329238589884,-0.007329055589270328,0.6318033423467169,0.005410492430261815,0.6786086543689818,-0.012492530201702379,0.10428437228519494,-0.03184353647329108,0.528,-0.004705882352941115,0.4495553341463418,-0.0039892875997948885,0.8512941176470589,0.004235294117647115,0.11388235294117648,0.006117647058823533,0.23952941176470588,-0.04423529411764704,0.611764705882353,0.048470588235294154,1.4075985285188688,-0.0792489397315792,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6636329238589884,-0.007329055589270328,0.6636329238589884,-0.007329055589270328,0.0,0.6318033423467169,0.005410492430261815,0.6318033423467169,0.005410492430261815,0.0,0.6786086543689818,-0.012492530201702379,0.6786086543689818,-0.012492530201702379,0.0,0.528,-0.004705882352941115,0.528,-0.004705882352941115,0.0,0.4495553341463418,-0.0039892875997948885,0.4495553341463418,-0.0039892875997948885,0.0
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_31\predictions.csv,45,31,fedavg,cross_site_blend_50,0.6950253239287822,0.6589816889662952,0.7101314563409022,0.08997211619725842,0.5247058823529411,0.45774332633511605,0.7896470588235294,0.08894117647058823,0.24329411764705883,0.5463529411764706,1.492053149256232,0.6772677079547305,-0.017757615974051788,0.632646225984228,-0.026335462982067126,0.6863543555510849,-0.023777100789817318,0.09672863397544029,0.00675651777818187,0.5237647058823529,-0.0009411764705882231,0.4430852728870618,-0.014658053448054265,0.8315294117647059,0.04188235294117648,0.09741176470588235,0.008470588235294119,0.28141176470588236,0.038117647058823534,0.5501176470588235,0.0037647058823528923,1.440704304605041,-0.05134884465119094,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound,cross_site_blend_50,0.6772677079547305,-0.017757615974051788,0.6772677079547305,-0.017757615974051788,0.0,0.632646225984228,-0.026335462982067126,0.632646225984228,-0.026335462982067126,0.0,0.6863543555510849,-0.023777100789817318,0.6863543555510849,-0.023777100789817318,0.0,0.5237647058823529,-0.0009411764705882231,0.5237647058823529,-0.0009411764705882231,0.0,0.4430852728870618,-0.014658053448054265,0.4430852728870618,-0.014658053448054265,0.0
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_37\predictions.csv,45,37,fedavg,cross_site_blend_50,0.6643971247179498,0.5967249197440945,0.6541151025724959,0.08732460276243792,0.5294117647058824,0.4516834456442464,0.8362352941176471,0.10258823529411765,0.2767058823529412,0.5595294117647058,1.496459587201735,0.6899433999013311,0.025546275183381373,0.636098990150854,0.039374070406759554,0.6831485275393281,0.029033424966832144,0.07540041344049331,-0.011924189321944612,0.532235294117647,0.002823529411764669,0.45845822461916635,0.006774778974919959,0.7976470588235294,-0.0385882352941177,0.09317647058823529,-0.009411764705882356,0.26776470588235296,-0.00894117647058823,0.5298823529411765,-0.02964705882352936,1.4378563175334378,-0.05860326966829721,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6899433999013311,0.025546275183381373,0.6899433999013311,0.025546275183381373,0.0,0.636098990150854,0.039374070406759554,0.636098990150854,0.039374070406759554,0.0,0.6831485275393281,0.029033424966832144,0.6831485275393281,0.029033424966832144,0.0,0.532235294117647,0.002823529411764669,0.532235294117647,0.002823529411764669,0.0,0.45845822461916635,0.006774778974919959,0.45845822461916635,0.006774778974919959,0.0
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_43\predictions.csv,45,43,fedavg,cross_site_blend_50,0.7113146203509728,0.6899655553389225,0.7144322624081358,0.06754579478136047,0.5444705882352942,0.47816857168502436,0.7863529411764706,0.09317647058823529,0.25694117647058823,0.5294117647058824,1.4933855383825747,0.7239440058530234,0.012629385502050616,0.7105911852243759,0.020625629885453467,0.7305781333237217,0.016145870915585836,0.03959047840313823,-0.02795531637822224,0.5548235294117647,0.010352941176470565,0.48972212316679503,0.011553551481770674,0.7501176470588236,-0.03623529411764703,0.08282352941176471,-0.010352941176470579,0.2451764705882353,-0.011764705882352927,0.5049411764705882,-0.024470588235294133,1.4296612639130981,-0.0637242744694766,True,FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.7239440058530234,0.012629385502050616,0.7239440058530234,0.012629385502050616,0.0,0.7105911852243759,0.020625629885453467,0.7105911852243759,0.020625629885453467,0.0,0.7305781333237217,0.016145870915585836,0.7305781333237217,0.016145870915585836,0.0,0.5548235294117647,0.010352941176470565,0.5548235294117647,0.010352941176470565,0.0,0.48972212316679503,0.011553551481770674,0.48972212316679503,0.011553551481770674,0.0
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_53\predictions.csv,45,53,fedavg,cross_site_blend_50,0.6909626038781163,0.6312304612824147,0.6943004340417487,0.0892550430365584,0.5303529411764706,0.46545141567729753,0.8141176470588235,0.09741176470588235,0.27905882352941175,0.5350588235294118,1.4916441887185485,0.7148541642624382,0.02389156038432194,0.6542245824605784,0.022994121178163685,0.7183456565787789,0.02404522253703023,0.10606435062002384,0.016809307583465438,0.5364705882352941,0.006117647058823561,0.4618262334094782,-0.003625182267819327,0.7783529411764706,-0.03576470588235292,0.08564705882352941,-0.011764705882352941,0.2447058823529412,-0.03435294117647056,0.5336470588235294,-0.0014117647058824456,1.4217486433110307,-0.06989554540751786,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.7148541642624382,0.02389156038432194,0.7148541642624382,0.02389156038432194,0.0,0.6542245824605784,0.022994121178163685,0.6542245824605784,0.022994121178163685,0.0,0.7183456565787789,0.02404522253703023,0.7183456565787789,0.02404522253703023,0.0,0.5364705882352941,0.006117647058823561,0.5364705882352941,0.006117647058823561,0.0,0.4618262334094782,-0.003625182267819327,0.4618262334094782,-0.003625182267819327,0.0
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_61\predictions.csv,45,61,fedavg,cross_site_blend_50,0.669484547085341,0.5925004652598419,0.6763251974917195,0.14343582984740844,0.5261176470588236,0.45258520681163433,0.8418823529411765,0.10917647058823529,0.27952941176470586,0.5623529411764706,1.5006695789607358,0.6756249844005411,0.006140437315200087,0.5840534521158129,-0.008447013144028959,0.6782656152625153,0.0019404177707957881,0.14205734810802584,-0.0013784817393825977,0.5364705882352941,0.010352941176470565,0.4677968251554819,0.015211618343847544,0.8174117647058824,-0.024470588235294133,0.10541176470588236,-0.003764705882352934,0.27294117647058824,-0.006588235294117617,0.5444705882352942,-0.01788235294117646,1.4367743905111128,-0.06389518844962305,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6756249844005411,0.006140437315200087,0.6756249844005411,0.006140437315200087,0.0,0.5840534521158129,-0.008447013144028959,0.5840534521158129,-0.008447013144028959,0.0,0.6782656152625153,0.0019404177707957881,0.6782656152625153,0.0019404177707957881,0.0,0.5364705882352941,0.010352941176470565,0.5364705882352941,0.010352941176470565,0.0,0.4677968251554819,0.015211618343847544,0.4677968251554819,0.015211618343847544,0.0
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_71\predictions.csv,45,71,fedavg,cross_site_blend_50,0.6853885372397208,0.6192764910389674,0.6691620601351292,0.09698116994032713,0.5345882352941177,0.4660956982943755,0.8272941176470588,0.10588235294117647,0.29976470588235293,0.5275294117647059,1.4960264524349605,0.6750905945274102,-0.01029794271231066,0.6419415759231728,0.022665084884205378,0.663652698656698,-0.005509361478431285,0.055675020661975605,-0.04130614927835152,0.5327058823529411,-0.0018823529411765572,0.45614313012575797,-0.00995256816861756,0.8362352941176471,0.00894117647058823,0.10823529411764705,0.0023529411764705854,0.28611764705882353,-0.013647058823529401,0.5501176470588235,0.022588235294117576,1.417018266098988,-0.0790081863359724,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6750905945274102,-0.01029794271231066,0.6750905945274102,-0.01029794271231066,0.0,0.6419415759231728,0.022665084884205378,0.6419415759231728,0.022665084884205378,0.0,0.663652698656698,-0.005509361478431285,0.663652698656698,-0.005509361478431285,0.0,0.5327058823529411,-0.0018823529411765572,0.5327058823529411,-0.0018823529411765572,0.0,0.45614313012575797,-0.00995256816861756,0.45614313012575797,-0.00995256816861756,0.0
results\cross_site_fedavg_panda_all_15seed_noise_45_seed_89\predictions.csv,45,89,fedavg,cross_site_blend_50,0.6747003053832404,0.5796373366376195,0.665991409202358,0.14078868327957506,0.5284705882352941,0.46458308680918964,0.8216470588235294,0.0988235294117647,0.22447058823529412,0.5971764705882353,1.489391656852136,0.6858946053939718,0.011194300010731406,0.5961010370466095,0.016463700408990034,0.6824960222612799,0.016504613058921924,0.14012765138115757,-0.0006610318984174857,0.5327058823529411,0.004235294117647004,0.4634507476467988,-0.0011323391623908607,0.7976470588235294,-0.02400000000000002,0.09270588235294118,-0.006117647058823519,0.2131764705882353,-0.011294117647058816,0.5844705882352941,-0.012705882352941233,1.4313216131032582,-0.0580700437488777,True,FedAvg global QWK below clean-calibrated lower bound; FedAvg worst-site QWK below clean-calibrated lower bound; FedAvg site-QWK spread above clean-calibrated upper bound; FedAvg mean absolute ordinal error above clean-calibrated upper bound; FedAvg severe ordinal error rate above clean-calibrated upper bound,cross_site_blend_50,0.6858946053939718,0.011194300010731406,0.6858946053939718,0.011194300010731406,0.0,0.5961010370466095,0.016463700408990034,0.5961010370466095,0.016463700408990034,0.0,0.6824960222612799,0.016504613058921924,0.6824960222612799,0.016504613058921924,0.0,0.5327058823529411,0.004235294117647004,0.5327058823529411,0.004235294117647004,0.0,0.4634507476467988,-0.0011323391623908607,0.4634507476467988,-0.0011323391623908607,0.0
